Date;Active_Power_ 1H_kW;Ambient_Temperature_ 1H_m_s;Wind_Direction_1H;Wind_Speed_1H_m_s;Exported_Energy_1H_kWh;Imported_Energy_1H_kWh;Reactive_Q1_1H_kVArh;Reactive_Q2_1H_kVArh;Reactive_Q3_1H_kVArh;Reactive_Q4_1H_kVArh;Humedad_Relativa;Presion_Atmosferica_mbar
14/12/2022 01:00;21078,388;25,487;;16,317;20728;0;0;4606;0;0;20,42;908,743
14/12/2022 02:00;21158,057;24,93;;17,265;20822;0;0;5558;0;0;19,924;908,897
14/12/2022 03:00;21191,821;24,58;;17,067;20859;0;0;5658;0;0;22,416;909,12
14/12/2022 04:00;21167,895;24,498;;16,398;20874;0;0;5619;0;0;24,659;909,162
14/12/2022 05:00;21161,959;24,968;;16,431;20835;0;0;5868;0;0;24,918;908,932
14/12/2022 06:00;21092,452;25,685;;15,021;20791;0;0;6528;0;0;25,188;908,535
14/12/2022 07:00;17283,075;26,051;;12,775;19520;0;0;5607;0;0;23,435;908,308
14/12/2022 08:00;10604,359;14,744;;7,103;10333;0;0;1674;0;0;19,663;908,179
14/12/2022 09:00;13925,078;19,422;;8,713;13094;0;0;2106;0;0;15,949;908,472
14/12/2022 10:00;10959,398;18,351;;7,657;14083;0;0;144;2461;0;14,967;909,324
14/12/2022 11:00;14646,86;27,906;;9,284;15561;0;0;0;7688;0;13,301;909,648
14/12/2022 12:00;8320,664;31,161;;7,587;9284;0;0;0;9654;0;13,441;909,845
14/12/2022 13:00;4838,676;12,482;;3,307;10842;0;0;0;9033;0;13,384;909,414
14/12/2022 14:00;7480,879;19,246;;5,066;12399;0;0;0;6499;0;13,012;909,05
14/12/2022 15:00;6880,949;29,743;;6,265;9049;0;0;0;7059;0;11,462;908,296
14/12/2022 16:00;6151,416;35,023;;6,586;6822;0;0;0;6308;0;14,634;908,171
14/12/2022 17:00;4335,258;35,071;;5,949;4095;0;0;0;5661;0;19,875;907,841
14/12/2022 18:00;4140,7;34,762;;5,759;4749;0;0;0;1144;0;23,214;906,82
14/12/2022 19:00;2480,024;33,49;;5,055;2733;0;0;39;299;0;25,555;906,642
14/12/2022 20:00;5247,81;31,656;;5,766;3546;58;0;0;1113;344;31,119;906,099
14/12/2022 21:00;7570,213;29,553;;8,43;8004;35;19;2283;321;61;35,418;906,106
14/12/2022 22:00;18751,249;27,024;;19,787;15264;0;0;5062;0;0;46,761;905,557
14/12/2022 23:00;21043,125;24,219;;19,978;20669;0;0;6452;0;0;49,695;905,978
15/12/2022 00:00;21340,32;21,958;;17,254;20887;0;0;6256;0;0;53,463;907,353
15/12/2022 01:00;21411,723;21,415;;13,312;21135;0;0;4142;0;0;56,159;909,438
15/12/2022 02:00;16263,131;20,146;;9,494;18021;0;0;3912;0;0;53,078;911,492
15/12/2022 03:00;6976,956;19,19;;6,711;8949;0;0;1524;0;0;64,136;912,9
15/12/2022 04:00;3312,62;18,333;;5,387;3201;0;0;573;213;0;78,052;913,087
15/12/2022 05:00;280,623;17,812;;2,924;993;184;0;0;1791;4709;75,704;913,012
15/12/2022 06:00;7600,343;17,131;;6,52;4694;0;0;150;2926;33;65,478;913,142
15/12/2022 07:00;8345,494;14,788;;7,315;10039;0;0;22;1779;0;55,19;913,36
15/12/2022 08:00;2920,894;15,381;;5,262;3552;0;0;0;5060;0;45,318;913,933
15/12/2022 09:00;1182,254;16,629;;5,156;1565;42;0;0;5914;982;37,485;914,842
15/12/2022 10:00;0;0,29;;0,104;0;0;0;0;0;0;31,517;916,39
15/12/2022 11:00;0;0;;0;0;0;0;0;0;0;29,909;917,42
15/12/2022 12:00;0;0;;0;0;0;0;0;0;0;27,757;918,02
15/12/2022 13:00;0;0;;0;0;0;0;0;0;0;26,258;918,67
15/12/2022 14:00;0;0;;0;0;0;0;0;0;0;25,987;918,738
15/12/2022 15:00;0;0;;0;0;0;0;0;0;0;25,728;918,72
15/12/2022 16:00;0;0;;0;0;0;0;0;0;0;28,617;918,223
15/12/2022 17:00;0;0;;0;0;0;0;0;0;0;31,532;917,696
15/12/2022 18:00;386,828;4,06;;0,879;169;8;3;0;363;29;34,475;917,239
15/12/2022 19:00;1945,245;7,649;;2,193;1496;0;0;0;966;0;37,067;916,664
15/12/2022 20:00;7722,318;12,889;;5,204;5439;0;0;1508;0;0;36,538;916,072
15/12/2022 21:00;20880,69;20,976;;12,134;19002;0;0;4503;0;0;37,272;915,694
15/12/2022 22:00;19881,742;19,831;;11,45;20188;0;0;4483;0;0;37,28;915,46
15/12/2022 23:00;20820,24;18,932;;12,136;19898;0;0;3930;0;0;37,568;915,283
16/12/2022 00:00;21600,022;18,554;;13,463;21273;0;0;3299;0;0;38,669;915,074
16/12/2022 01:00;21604,632;17,274;;14,845;21274;0;0;4542;0;0;39,857;915,426
16/12/2022 02:00;21600,098;16,836;;15,508;21273;0;0;5688;0;0;41,534;915,485
16/12/2022 03:00;21599,28;16,693;;15,916;21266;0;0;6070;0;0;43,023;915,221
16/12/2022 04:00;21601,355;16,455;;16,017;21262;0;0;6254;0;0;38,66;914,48
16/12/2022 05:00;21601,915;16,004;;15,504;21269;0;0;6508;0;0;32,08;913,672
16/12/2022 06:00;21603,46;16,425;;15,022;21253;0;0;7287;0;0;28,216;912,92
16/12/2022 07:00;21583,237;17,449;;13,997;21255;0;0;6081;0;0;29,129;912,271
16/12/2022 08:00;20930,59;20,048;;11,609;20781;0;0;3944;0;0;32,397;912,106
16/12/2022 09:00;19797,131;21,922;;13,29;20694;0;0;790;119;0;32,129;912,426
16/12/2022 10:00;14246,309;16,153;;11,03;14343;0;0;96;495;0;32,63;912,847
16/12/2022 11:00;14260,739;14,866;;10,359;14067;0;0;0;1753;0;32,137;913,513
16/12/2022 12:00;14222,316;15,343;;9,787;14048;0;0;0;1145;0;39,061;913,634
16/12/2022 13:00;14549,455;15,865;;10,66;14014;0;0;0;1614;0;40,207;913,684
16/12/2022 14:00;17812,89;19,873;;13,859;17058;0;0;0;1825;0;37,969;913,017
16/12/2022 15:00;21384,4;22,172;;15,017;20309;0;0;0;1821;0;40,11;912,799
16/12/2022 16:00;21554,867;20,035;;18,372;21195;0;0;0;1275;0;43,612;911,711
16/12/2022 17:00;21598,844;19,252;;16,615;21267;0;0;503;77;0;38,105;910,782
16/12/2022 18:00;21588,981;19,461;;15,02;21273;0;0;3157;0;0;46,044;910,267
16/12/2022 19:00;21290,852;19,898;;12,09;21129;0;0;4269;0;0;66,732;909,147
16/12/2022 20:00;21323,218;19,867;;12,07;20916;0;0;4089;0;0;53,272;908,422
16/12/2022 21:00;21391,898;19,176;;12,404;20992;0;0;4295;0;0;40,577;908,111
16/12/2022 22:00;21412,65;17,155;;14,156;21254;0;0;7335;0;0;46,995;908,654
16/12/2022 23:00;14562,927;16,639;;9,046;16120;0;0;7165;0;0;48,979;909,019
17/12/2022 00:00;18688,578;18,402;;10,822;16467;0;0;6846;0;0;52,85;909,203
17/12/2022 01:00;21601,561;18,69;;13,809;21266;0;0;6159;0;0;77,327;909,069
17/12/2022 02:00;21444,267;18,314;;12,286;21108;0;0;6243;0;0;81,8;909,411
17/12/2022 03:00;21600,681;18,023;;13,682;21268;0;0;6264;0;0;81,915;909,28
17/12/2022 04:00;21212,047;17,385;;12,956;21192;0;0;6929;0;0;81,626;908,867
17/12/2022 05:00;22230,566;14,48;;13,584;21356;0;0;6244;0;0;79,448;908,123
17/12/2022 06:00;21981,096;13,99;;13,541;21945;0;0;4082;0;0;76,27;907,605
17/12/2022 07:00;18884,984;14,435;;10,429;19843;0;0;7047;0;0;74,719;907,608
17/12/2022 08:00;16100,808;14,942;;9,242;16379;0;0;9804;0;0;72,731;908,046
17/12/2022 09:00;18447,67;16,22;;10,394;16539;0;0;6711;0;0;69,304;908,72
17/12/2022 10:00;21450,494;16,378;;13,163;21106;0;0;4731;0;0;63,696;909,635
17/12/2022 11:00;21361,865;17,037;;12,865;21242;0;0;3508;0;0;59,05;910,58
17/12/2022 12:00;21514,267;18,001;;12,427;21178;0;0;5607;0;0;53,722;910,864
17/12/2022 13:00;21523,692;18,88;;12,646;21183;0;0;6078;0;0;50,643;910,624
17/12/2022 14:00;21375,392;20,277;;12,044;21114;0;0;5100;0;0;49,76;910,187
17/12/2022 15:00;20651,444;21,321;;11,134;20834;0;0;4788;0;0;50,827;910,137
17/12/2022 16:00;17111,307;22,065;;9,465;18021;0;0;5441;0;0;47,753;909,734
17/12/2022 17:00;11647,711;22,423;;8,181;12505;0;0;4425;0;0;36,942;909,484
17/12/2022 18:00;8199,602;22,809;;7,206;7709;0;0;3427;0;0;40,093;908,946
17/12/2022 19:00;19477,083;22,871;;10,869;17142;0;0;4866;0;0;43,259;908,523
17/12/2022 20:00;19860,926;22,041;;10,727;19975;0;0;5576;0;0;65,927;908,252
17/12/2022 21:00;21222,421;20,604;;12,433;20306;0;0;4729;0;0;76,339;907,864
17/12/2022 22:00;20898,072;20,065;;11,897;20824;0;0;4593;0;0;79,303;908,063
17/12/2022 23:00;17656,699;19,72;;10,888;19248;0;0;4688;0;0;78,752;907,873
18/12/2022 00:00;11077,319;18,122;;8,415;9563;0;0;7327;0;0;79,312;908,083
18/12/2022 01:00;21604,365;15,616;;15,189;20401;0;0;8688;0;0;76,551;908,931
18/12/2022 02:00;19239,521;15,204;;12,066;20148;0;0;8646;0;0;66,796;909,374
18/12/2022 03:00;5934,177;14,918;;6,376;8576;0;0;8346;0;0;75,645;909,659
18/12/2022 04:00;15010,85;15,162;;9,22;10926;0;0;8493;0;0;77,451;909,9
18/12/2022 05:00;17200,26;15,788;;10,147;18937;0;0;8813;0;0;62,442;911,402
18/12/2022 06:00;8356,912;17,342;;7,26;8363;0;0;8428;0;0;56,031;911,567
18/12/2022 07:00;21531,108;16,54;;12,05;18940;0;0;8814;0;0;45,962;910,242
18/12/2022 08:00;19782,777;16,627;;10,507;20439;0;0;8379;0;0;35,032;909,094
18/12/2022 09:00;7212,795;17,964;;6,933;10103;0;0;8448;0;0;32,112;909,876
18/12/2022 10:00;2751,756;20,109;;5,228;3012;0;0;7118;0;0;29,044;910,78
18/12/2022 11:00;1216,053;21,456;;4,223;1342;0;0;4431;0;0;27,931;911,207
18/12/2022 12:00;4763,675;22,457;;5,97;3885;0;0;3967;0;0;26,717;912,186
18/12/2022 13:00;5286,212;22,497;;6,288;5310;0;0;3822;0;0;26,435;912,512
18/12/2022 14:00;6732,887;24,051;;6,621;5555;0;0;4830;0;0;26,529;912,605
18/12/2022 15:00;9329,586;24,197;;7,5;8356;0;0;5426;0;0;26,853;912,343
18/12/2022 16:00;14087,881;24,448;;8,92;13695;0;0;6177;0;0;28,296;911,905
18/12/2022 17:00;15780,008;24,617;;9,424;14924;0;0;5776;0;0;31,35;911,591
18/12/2022 18:00;16603,765;24,47;;9,632;16207;0;0;5760;0;0;35,781;911,35
18/12/2022 19:00;19207,491;24,055;;10,46;18501;0;0;6368;0;0;35,059;911,057
18/12/2022 20:00;21140,201;23,27;;12,125;20523;0;0;6141;0;0;34,14;910,841
18/12/2022 21:00;21383,757;22,249;;14,024;21038;0;0;4533;0;0;33,838;910,506
18/12/2022 22:00;21447,755;21,553;;14,458;21117;0;0;4308;0;0;43,865;910,678
18/12/2022 23:00;21460,21;21,558;;14,153;21157;0;0;4399;0;0;49,137;910,73
19/12/2022 00:00;15497,958;21,579;;9,693;17961;0;0;5747;0;0;52,621;911,068
19/12/2022 01:00;11825,315;21,089;;10,955;9494;0;0;6864;0;0;54,851;911,636
19/12/2022 02:00;21592,435;19,784;;17,029;20661;0;0;7084;0;0;52,788;911,867
19/12/2022 03:00;21446,456;18,943;;17,248;21249;0;0;7541;0;0;49,167;911,719
19/12/2022 04:00;21601,915;18,953;;17,36;21247;0;0;7929;0;0;45,779;911,417
19/12/2022 05:00;21600,201;18,965;;16,137;21254;0;0;7407;0;0;42,697;911,298
19/12/2022 06:00;21569,806;19,864;;14,098;21247;0;0;5668;0;0;38,491;911,03
19/12/2022 07:00;20706,37;21,171;;11,776;20798;0;0;4535;0;0;33,075;911,017
19/12/2022 08:00;14555,987;22,134;;8,875;14923;0;0;3870;0;0;30,237;911,072
19/12/2022 09:00;10963,224;22,845;;7,974;12612;0;0;2110;10;0;27,669;911,481
19/12/2022 10:00;5045,074;23,915;;6,242;6051;0;0;72;1880;0;26,998;912,401
19/12/2022 11:00;2177,943;25,061;;5,022;2720;0;0;0;6696;52;27,141;913,411
19/12/2022 12:00;4754,122;25,818;;6,273;3463;0;0;0;10257;0;26,236;914,008
19/12/2022 13:00;9181,238;26,294;;8,027;8804;0;0;0;8259;0;26,071;913,897
19/12/2022 14:00;11153,245;26,99;;8,177;9841;0;0;0;8448;0;26,3;913,722
19/12/2022 15:00;15589,369;27,456;;9,505;14217;0;0;0;7702;0;27,646;913,26
19/12/2022 16:00;18796,483;26,953;;10,511;18590;0;0;0;6749;0;29,392;912,769
19/12/2022 17:00;635,004;10,148;;4,218;4878;0;0;0;1854;0;31,642;912,13
19/12/2022 18:00;634,245;4,482;;2,275;0;6;2;0;0;42;32,616;911,653
19/12/2022 19:00;20877,898;25,509;;14,408;16516;13;0;3446;0;23;34,283;911,034
19/12/2022 20:00;21159,969;24,689;;13,876;20819;0;0;3853;0;0;36,57;910,407
19/12/2022 21:00;21319,039;22,896;;15,757;20980;0;0;2691;0;0;36,445;909,956
19/12/2022 22:00;21362,852;22,596;;15,38;21038;0;0;3639;0;0;37,419;909,741
19/12/2022 23:00;21372,286;22,553;;15,709;21036;0;0;4566;0;0;37,707;909,938
20/12/2022 00:00;21326,872;22,529;;14,488;21058;0;0;4502;0;0;37,096;910,144
20/12/2022 01:00;16849,275;22,658;;9,769;17888;0;0;6072;0;0;34,074;910,68
20/12/2022 02:00;16353,691;22,439;;9,523;15336;0;0;8199;0;0;32,045;910,907
20/12/2022 03:00;17845,178;22,245;;10,653;17790;0;0;5419;0;0;34,256;910,941
20/12/2022 04:00;20101,031;22,652;;11,983;19275;0;0;5714;0;0;32,31;910,844
20/12/2022 05:00;19292,897;22,44;;10,951;19039;0;0;5545;0;0;31,625;910,3
20/12/2022 06:00;18998,716;22,356;;11,081;19113;0;0;5424;0;0;30,608;909,993
20/12/2022 07:00;16058,232;22,445;;9,639;17037;0;0;5556;0;0;29,658;910,012
20/12/2022 08:00;12843,147;23,572;;8,534;13257;0;0;1683;249;0;27,695;910,407
20/12/2022 09:00;10566,047;22,51;;7,8;10049;0;0;419;303;0;25,612;910,602
20/12/2022 10:00;12225,184;22,475;;8,418;12219;0;0;0;1932;0;25,144;911,51
20/12/2022 11:00;9620,934;23,516;;7,48;10203;0;0;0;4947;0;25,673;912,794
20/12/2022 12:00;5536,277;24,734;;5,814;6127;0;0;0;8278;0;25,435;912,986
20/12/2022 13:00;5162,827;28,631;;6,028;3972;2;0;0;6770;153;26,601;913,192
20/12/2022 14:00;16449,476;28,948;;9,767;14486;0;0;796;718;0;28,119;913,016
20/12/2022 15:00;18316,544;29,352;;10,486;18027;0;0;2039;2;0;29,128;913,005
20/12/2022 16:00;18690,341;29,92;;10,808;18048;0;0;1327;663;0;30,872;912,5
20/12/2022 17:00;20227,521;29,913;;11,876;19879;0;0;0;4753;0;33,849;912,103
20/12/2022 18:00;20705,225;29,212;;13,335;20273;0;0;0;3657;0;34,869;911,522
20/12/2022 19:00;20843,341;28,092;;14,345;20517;0;0;1436;38;0;35,239;910,727
20/12/2022 20:00;20961,281;26,808;;15,568;20610;0;0;4134;0;0;35,241;910,175
20/12/2022 21:00;21100,824;25,49;;16,766;20764;0;0;3369;0;0;37,076;909,81
20/12/2022 22:00;21117,26;25,058;;16,061;20792;0;0;2760;0;0;34,843;909,888
20/12/2022 23:00;21193,922;24,484;;15,716;20856;0;0;4399;0;0;35,906;910,021
21/12/2022 00:00;21120,85;24,544;;14,624;20892;0;0;2400;0;0;39,685;910,097
21/12/2022 01:00;16732,611;25,241;;9,822;17319;0;0;3635;0;0;38,557;911,159
21/12/2022 02:00;12323,219;24,565;;8,47;13321;0;0;5085;0;0;39,24;911,537
21/12/2022 03:00;7631,177;23,919;;7,202;9024;0;0;4683;0;0;65,027;911,635
21/12/2022 04:00;5534,216;22,659;;6,538;5357;0;0;3882;0;0;79,747;911,362
21/12/2022 05:00;3450,146;22,558;;5,504;3520;0;0;3799;0;0;76,463;910,484
21/12/2022 06:00;3277,089;21,685;;6,219;3111;34;40;2682;240;280;60,099;910,075
21/12/2022 07:00;20041,665;16,897;;15,138;16259;0;0;2756;138;17;51,045;910,119
21/12/2022 08:00;21602,505;15,824;;14,716;21276;0;0;4779;0;0;44,229;910,207
21/12/2022 09:00;19723,658;18,129;;13,299;20221;0;0;2716;0;0;37,554;911,147
21/12/2022 10:00;18444,47;20,543;;14,432;18176;0;0;750;61;0;33,734;912,764
21/12/2022 11:00;17816,201;22,374;;14,909;17580;0;0;0;1359;0;29,787;913,817
21/12/2022 12:00;20050,786;24,824;;13,369;19006;0;0;0;2561;0;28,126;913,927
21/12/2022 13:00;20925,423;26,793;;13,654;20646;0;0;0;3628;0;28,026;913,719
21/12/2022 14:00;20916,712;27,676;;14,551;20594;0;0;0;4239;0;30,119;913,018
21/12/2022 15:00;20667,808;29,223;;13,232;20398;0;0;0;5280;0;32,891;912,751
21/12/2022 16:00;18423,379;30,482;;11,725;18971;0;0;0;6504;0;33,696;912,193
21/12/2022 17:00;5088,605;18,985;;7,274;8686;0;0;2;3849;0;34,47;911,645
21/12/2022 18:00;5512,649;12,452;;6,763;2244;23;3;672;8;73;35,305;911,048
21/12/2022 19:00;13977,855;17,982;;11,389;17180;0;0;3084;0;0;41,758;910,452
21/12/2022 20:00;13991,954;17,934;;10,583;17256;0;0;2292;0;0;76,904;909,762
21/12/2022 21:00;13949,309;17,822;;11,864;17251;0;0;1411;0;0;80,629;908,803
21/12/2022 22:00;13867,922;17,285;;12,176;17070;0;0;2870;0;0;62,014;908,831
21/12/2022 23:00;10959,38;16,147;;8,734;14559;10;0;2194;240;81;55,726;908,636
22/12/2022 00:00;10804,231;10,949;;12,486;14006;0;0;2742;0;0;50,28;908,818
22/12/2022 01:00;10405,049;11,207;;9,257;14205;0;0;3450;0;0;70,707;908,441
22/12/2022 02:00;8818,556;13,736;;6,712;12904;0;0;3488;0;0;52,702;911,049
22/12/2022 03:00;4874,854;13,593;;4,944;6209;0;0;3246;0;0;59,072;912,868
22/12/2022 04:00;1090,682;13,726;;2,452;4012;20;20;1647;6;96;81,603;912,174
22/12/2022 05:00;1230,648;11,742;;2,706;270;106;43;415;0;639;78,563;911,865
22/12/2022 06:00;8859,216;13,202;;7,016;9770;0;0;3668;0;0;68,344;911,881
22/12/2022 07:00;13470,827;13,062;;8,411;15666;0;0;3373;0;0;60,363;913,357
22/12/2022 08:00;14681,989;10,887;;12,271;17751;0;0;4385;0;0;54,557;913,338
22/12/2022 09:00;16047,079;18,802;;10,188;17674;0;0;3904;0;0;48,016;910,336
22/12/2022 10:00;2904,918;22,352;;4,72;4719;18;30;1173;1114;560;50,792;908,96
22/12/2022 11:00;1386,416;22,796;;4,336;1332;0;0;0;6288;0;50,281;908,525
22/12/2022 12:00;306,834;24,436;;3,465;500;83;0;0;5639;4255;42,869;909,83
22/12/2022 13:00;805,189;25,979;;3,793;150;70;0;0;5671;6462;40,716;911,108
22/12/2022 14:00;3294,214;26,276;;5,517;2950;0;0;0;8729;0;42,001;911,144
22/12/2022 15:00;7118,337;26,681;;6,984;5894;0;0;0;5227;0;45,51;910,508
22/12/2022 16:00;8952,067;27,395;;7,564;7945;0;0;0;7365;0;50,012;909,914
22/12/2022 17:00;15976,2;27,89;;9,441;14504;0;0;0;6024;0;53,427;909,542
22/12/2022 18:00;19257,925;27,845;;10,525;18582;0;0;0;1899;0;59,255;908,632
22/12/2022 19:00;19688,257;27,437;;10,784;19305;0;0;395;81;0;58,18;908,18
22/12/2022 20:00;21050,434;25,739;;13,604;20614;0;0;2214;5;0;63,673;907,565
22/12/2022 21:00;21239,151;23,737;;14,473;20883;0;0;675;45;0;50,549;906,834
22/12/2022 22:00;21360,634;22,666;;14,699;21038;0;0;3586;0;0;50,839;906,533
22/12/2022 23:00;13296,748;22,383;;11,951;16321;0;0;2712;132;0;51,299;906,596
23/12/2022 00:00;16324,742;18,375;;12,426;14867;29;0;2369;43;339;36,44;906,478
23/12/2022 01:00;10236,414;20,095;;8,221;12237;0;0;2976;0;0;53,68;907,101
23/12/2022 02:00;990,704;19,499;;4,28;1126;49;0;246;680;600;80,299;909,177
23/12/2022 03:00;2694,643;19,595;;4,977;2835;21;207;2452;0;0;81,917;909,699
23/12/2022 04:00;3026,417;21,206;;5,632;2367;0;0;2574;0;0;79,728;908,543
23/12/2022 05:00;11288,463;19,396;;10,112;8073;0;0;4107;0;0;55,593;907,711
23/12/2022 06:00;18013,775;15,761;;14,275;17669;0;0;4731;0;0;69,235;908,242
23/12/2022 07:00;5604,884;13,226;;15,995;9618;69;1026;2121;0;11;82,099;907,73
23/12/2022 08:00;0;0;;0;0;0;0;0;0;0;82,151;910,638
23/12/2022 09:00;0;0;;0;0;0;0;0;0;0;75,781;911,592
23/12/2022 10:00;0;0;;0;0;0;0;0;0;0;72,226;912,651
23/12/2022 11:00;1342,008;3,846;;1,699;3;20;3;6;0;76;73,183;912,793
23/12/2022 12:00;4939,43;12,042;;4,654;5398;0;0;2988;0;0;75,181;909,599
23/12/2022 13:00;3035,96;15,817;;4,736;3246;0;0;2516;0;0;70,518;910,758
23/12/2022 14:00;4628,602;18,774;;6,016;3803;0;0;2701;0;0;67,835;911,598
23/12/2022 15:00;4307,739;19,593;;5,901;4768;0;0;2349;0;0;62,441;912,129
23/12/2022 16:00;5053,212;19,308;;6,172;4122;0;0;1085;0;0;65,31;912,193
23/12/2022 17:00;5967,74;19,639;;6,587;6125;0;0;1659;0;0;68,449;911,889
23/12/2022 18:00;9298,458;19,493;;7,627;8511;0;0;2644;0;0;68,298;911,689
23/12/2022 19:00;8977,509;19,343;;7,612;8689;0;0;3249;0;0;64,928;911,403
23/12/2022 20:00;18200,945;19,015;;10,212;15770;0;0;5250;0;0;61,4;910,928
23/12/2022 21:00;21052,448;18,585;;11,602;20590;0;0;5282;0;0;62,859;910,776
23/12/2022 22:00;20285,184;16,686;;11,073;20918;0;0;6928;0;0;77,389;910,917
23/12/2022 23:00;11396,205;15,17;;8,194;12963;0;0;7251;0;0;81,189;911,911
24/12/2022 00:00;11714,64;14,362;;8,358;10965;0;0;6825;0;0;81,8;912,791
24/12/2022 01:00;17432,106;13,599;;9,757;15148;0;0;9041;0;0;81,701;914,011
24/12/2022 02:00;15182,824;12,532;;9,319;17202;0;0;8701;0;0;81,684;914,517
24/12/2022 03:00;6501,243;12,051;;6,927;8015;0;0;8963;0;0;81,633;914,455
24/12/2022 04:00;3784,088;11,609;;5,887;3849;0;0;8436;0;0;81,343;914,665
24/12/2022 05:00;6775,867;10,473;;7,067;5380;0;0;8515;0;0;73,808;914,794
24/12/2022 06:00;7801,339;9,767;;7,47;8403;0;0;8732;0;0;68,995;914,859
24/12/2022 07:00;2402,812;10,068;;5,065;3374;0;0;8431;0;0;53,17;914,952
24/12/2022 08:00;477,857;12,99;;3,516;463;33;1809;4472;0;0;39,583;915,216
24/12/2022 09:00;3864,996;13,787;;5,73;2891;0;0;6321;0;0;38,582;915,585
24/12/2022 10:00;5590,179;14,821;;6,402;4848;0;0;6736;0;0;36,565;916,316
24/12/2022 11:00;13042,288;16,369;;8,495;11568;0;0;8307;0;0;33,883;917,329
24/12/2022 12:00;17203,312;17,278;;9,62;16654;0;0;8385;0;0;29,882;918,075
24/12/2022 13:00;12204,672;17,671;;8,257;12774;0;0;8121;0;0;27,941;918,355
24/12/2022 14:00;14027,557;18,216;;8,733;13311;0;0;8841;0;0;27,989;918,49
24/12/2022 15:00;11633,33;18,631;;8,175;12255;0;0;8958;0;0;28,236;918,435
24/12/2022 16:00;10391,643;18,916;;7,82;9821;0;0;8397;0;0;30,821;918,337
24/12/2022 17:00;10822,342;18,778;;7,975;11224;0;0;8534;0;0;35,777;918
24/12/2022 18:00;8546,185;18,303;;7,42;8351;0;0;7405;0;0;37,977;917,907
24/12/2022 19:00;8943,649;17,978;;7,466;9288;0;0;7064;0;0;38,141;917,637
24/12/2022 20:00;9223,258;17,084;;7,579;8574;0;0;7017;0;0;42,183;917,346
24/12/2022 21:00;14942,705;16,071;;9,191;14152;0;0;8232;0;0;46,547;917,287
24/12/2022 22:00;11237,413;15,211;;7,911;11403;0;0;8233;0;0;48,786;917,405
24/12/2022 23:00;13840,018;14,655;;8,502;13563;0;0;9041;0;0;52,2;917,644
25/12/2022 00:00;9864,512;13,998;;7,71;10145;0;0;8965;0;0;55,54;918,087
25/12/2022 01:00;8680,675;13,466;;7,393;9016;0;0;8808;0;0;57,058;918,495
25/12/2022 02:00;6445,87;12,882;;6,672;6530;0;0;8603;0;0;56,388;918,559
25/12/2022 03:00;3932,357;12,178;;5,584;5010;0;0;8527;0;0;55,404;918,586
25/12/2022 04:00;2742,429;11,4;;5,079;2530;0;0;8405;0;0;52,011;918,447
25/12/2022 05:00;4035,094;11,154;;5,656;3257;0;0;8439;0;0;38,504;918,109
25/12/2022 06:00;5648,406;11,4;;6,587;5527;0;0;8532;0;0;30,936;917,816
25/12/2022 07:00;5824,274;11,92;;6,815;5693;0;0;8527;0;0;29,147;917,376
25/12/2022 08:00;2405,915;13,676;;4,941;3415;0;0;8441;0;0;29,857;917,048
25/12/2022 09:00;488,434;15,965;;3,696;624;3;375;7983;0;0;31,168;917,001
25/12/2022 10:00;-46,273;17,141;;2,653;53;183;4799;2251;0;0;30,201;917,255
25/12/2022 11:00;315,229;18,24;;3,175;312;49;1744;4448;0;0;29,274;917,99
25/12/2022 12:00;824,518;19,336;;3,654;402;51;1814;3853;0;0;28,164;918,535
25/12/2022 13:00;3024,562;18,79;;5,29;2976;0;0;8442;0;0;29,045;918,524
25/12/2022 14:00;709,468;18,803;;3,728;1117;0;87;7691;0;0;29,709;918,73
25/12/2022 15:00;162,542;19,166;;3,058;138;53;1707;1996;0;0;31,328;918,107
25/12/2022 16:00;48,159;19,543;;2,789;95;54;906;840;0;0;31,692;917,889
25/12/2022 17:00;952,53;19,668;;3,934;619;1;105;2828;0;0;30,169;917,521
25/12/2022 18:00;2077,151;19,498;;4,827;1709;0;0;5151;0;0;32,208;916,942
25/12/2022 19:00;4492,123;18,839;;6,046;4344;0;0;7305;0;0;34,951;916,56
25/12/2022 20:00;4391,531;18,127;;6,072;3900;0;0;6250;0;0;67,484;916,066
25/12/2022 21:00;7939,602;18,033;;7,367;6969;0;0;5271;0;0;70,003;915,816
25/12/2022 22:00;9196,901;17,816;;7,704;8619;0;0;6092;0;0;63,175;915,541
25/12/2022 23:00;10716,45;17,66;;8,058;11023;0;0;7689;0;0;62,941;915,505
26/12/2022 00:00;4286,271;17,414;;5,906;5276;0;0;8554;0;0;69,036;915,585
26/12/2022 01:00;3710,704;16,773;;5,616;3778;0;0;8930;0;0;68,521;915,878
26/12/2022 02:00;3909,038;15,642;;5,681;3704;0;0;8914;0;0;69,788;916,102
26/12/2022 03:00;7187,439;15,508;;6,733;5932;0;0;9044;0;0;61,104;916,174
26/12/2022 04:00;13782,809;14,953;;8,632;12222;0;0;9651;0;0;62,311;916,045
26/12/2022 05:00;15361,915;14,92;;9,02;15384;0;0;10054;0;0;60,109;915,672
26/12/2022 06:00;18153,362;14,572;;9,658;17154;0;0;9543;0;0;52,917;915,044
26/12/2022 07:00;12663,926;15,33;;8,653;14406;0;0;6870;0;0;40,528;914,701
26/12/2022 08:00;9700,121;15,408;;7,285;9423;0;0;3710;0;0;32,835;914,356
