Date;Wind_Speed_1H;Temperature_1H;Number_Available_WTGs;Presion_Atmosferica;Exported_Energy_1H_kWh
16/06/2023 08:00;7,8;8,774;15;915,139;27720,302
16/06/2023 09:00;5,98;8,931;14,667;916,522;14519,398
16/06/2023 10:00;3,737;9,809;15;918,51;1356,31
16/06/2023 11:00;4,812;10,179;14,167;919,644;1335,36
16/06/2023 12:00;5,101;10,438;14,167;919,729;4753,609
16/06/2023 13:00;5,939;10,306;14,833;919,543;7664,669
16/06/2023 14:00;6,405;10,359;14,5;919,023;12238,409
16/06/2023 15:00;6,215;10,223;14,667;918,785;11844,967
16/06/2023 16:00;5,727;10,308;15;918,872;8911,417
16/06/2023 17:00;5,159;10,118;15;919,017;5627,23
16/06/2023 18:00;5,609;9,63;14,667;918,621;6471,542
16/06/2023 19:00;7,343;8,301;15;918,71;18570,265
16/06/2023 20:00;7,216;7,802;15;918,991;23881,565
16/06/2023 21:00;6,81;5,782;14,5;919,569;15047,497
16/06/2023 22:00;6,372;3,367;14,833;919,845;13064,681
16/06/2023 23:00;4,807;2,794;15;920,038;5985,002
17/06/2023 00:00;3,751;2,6;15;920,303;87,628
17/06/2023 01:00;3,488;2,841;15;920,453;0,467
17/06/2023 02:00;3,135;2,87;15;920,262;6,656
17/06/2023 03:00;3,291;2,779;15;919,887;0
17/06/2023 04:00;3,336;2,72;15;919,612;0
17/06/2023 05:00;3,211;2,6;15;919,217;0
17/06/2023 06:00;3,664;2,195;15;919,132;80,885
17/06/2023 07:00;3,658;2,368;15;919,352;77,091
17/06/2023 08:00;4,046;2,336;15;919,279;210,672
17/06/2023 09:00;4,879;2,46;15;919,517;2546,401
17/06/2023 10:00;5,707;2,729;15;919,766;7590,571
17/06/2023 11:00;5,73;3,903;15;920,442;7309,57
17/06/2023 12:00;6,374;5,256;15;920,041;11467,906
17/06/2023 13:00;6,51;6,672;15;919,058;13764,839
17/06/2023 14:00;5,887;8,629;14,833;918,303;10628,739
17/06/2023 15:00;6,227;11,464;14,167;917,497;10485,387
17/06/2023 16:00;6,841;9,847;14,667;917,055;15505,104
17/06/2023 17:00;7,771;8,961;14,833;916,575;22832,788
17/06/2023 18:00;8,823;7,893;15;915,76;30509,379
17/06/2023 19:00;9,018;6,558;15;915,087;37782,187
17/06/2023 20:00;7,19;6,136;15;914,953;18433,929
17/06/2023 21:00;8,164;8,097;15;914,776;24141,623
17/06/2023 22:00;10,175;7,861;15;914,77;39092,733
17/06/2023 23:00;10,618;7,824;15;914,77;43859,996
18/06/2023 00:00;11,368;7,532;15;914,451;43356,148
18/06/2023 01:00;14,019;8,273;15;914,011;47481,162
18/06/2023 02:00;14,034;8,405;15;913,834;47476,722
18/06/2023 03:00;13,586;7,967;15;913,478;47446,729
18/06/2023 04:00;14,741;7,965;15;912,865;47460,521
18/06/2023 05:00;15,101;7,995;15;912,194;47451,462
18/06/2023 06:00;15,929;8,298;15;911,826;47480,576
18/06/2023 07:00;14,935;8,027;15;911,761;47480,181
18/06/2023 08:00;14,057;8,224;15;912,112;47505,894
18/06/2023 09:00;13,624;8,456;15;912,596;47507,336
18/06/2023 10:00;13,031;9,267;15;912,997;47503,639
18/06/2023 11:00;14,652;10,158;15;913,047;47529,101
18/06/2023 12:00;17,543;10,829;14,667;912,171;47309,396
18/06/2023 13:00;14,846;10,98;15;912,099;47573,802
18/06/2023 14:00;12,853;11,16;14,667;911,464;47473,003
18/06/2023 15:00;10,651;11,689;15;911,024;46098,943
18/06/2023 16:00;8,776;11,842;15;911,083;36186,465
18/06/2023 17:00;7,36;11,672;15;910,955;25591,678
18/06/2023 18:00;6,036;11,24;15;910,79;9993,921
18/06/2023 19:00;7,153;11,1;14,833;909,921;16869,054
18/06/2023 20:00;5,581;11,346;15;910,677;10069,922
18/06/2023 21:00;5,529;11,062;15;910,63;5541,306
18/06/2023 22:00;8,327;10,348;14,5;910,79;21923,134
18/06/2023 23:00;9,505;10,025;15;910,879;40389,264
19/06/2023 00:00;7,474;9,372;14,833;911,332;22754,657
19/06/2023 01:00;7,146;9,373;14,833;911,191;20777,943
19/06/2023 02:00;7,085;10,11;15;910,901;15717,751
19/06/2023 03:00;6,334;10,551;15;910,723;14528,529
19/06/2023 04:00;5,564;10,809;15;910,446;7953,656
19/06/2023 05:00;5,446;10,543;15;910,448;5962,913
19/06/2023 06:00;6,214;10,111;15;910,33;10074,19
19/06/2023 07:00;5,96;10,569;15;910,881;10625,651
19/06/2023 08:00;4,852;11,623;15;911,485;5028,035
19/06/2023 09:00;4,099;12,111;15;911,985;1624,038
19/06/2023 10:00;2,458;12,251;15;912,959;57,544
19/06/2023 11:00;1,858;12,108;15;913,684;0
19/06/2023 12:00;4,444;9,148;13,5;913,765;822,109
19/06/2023 13:00;5,788;5,505;15;913,657;8675,21
19/06/2023 14:00;5,726;4,635;15;913,56;9023,617
19/06/2023 15:00;5,819;4,696;15;913,403;9483,359
19/06/2023 16:00;5,659;4,355;15;913,471;8902,616
19/06/2023 17:00;5,151;3,852;15;913,855;5828,343
19/06/2023 18:00;5,497;3,227;15;914,349;6143,97
19/06/2023 19:00;5,588;2,963;15;915,045;8636,139
19/06/2023 20:00;4,835;2,886;14,5;915,582;3820,344
19/06/2023 21:00;4,846;2,793;15;916,116;3501,301
19/06/2023 22:00;4,504;2,733;15;916,436;2997,116
19/06/2023 23:00;4,041;2,731;15;916,602;1379,199
20/06/2023 00:00;3,302;3,32;15;916,558;25,236
20/06/2023 01:00;3,14;3,871;15;916,178;0
20/06/2023 02:00;2,56;4,429;15;916,079;0
20/06/2023 03:00;2,676;4,846;15;915,888;0
20/06/2023 04:00;1,211;4,816;15;915,416;0
20/06/2023 05:00;0,841;4,883;15;915,15;0
20/06/2023 06:00;1,51;5,099;15;914,994;0
20/06/2023 07:00;4,171;5,516;14,333;914,985;951,965
20/06/2023 08:00;4,944;5,563;14;915,192;3888,807
20/06/2023 09:00;4,701;5,555;14,5;915,35;3895,051
20/06/2023 10:00;3,47;5,907;14,667;915,695;1347,005
20/06/2023 11:00;4,056;6,063;14;915,922;317,831
20/06/2023 12:00;4,74;6,207;14;915,6;2592,276
20/06/2023 13:00;3,991;6,595;15;914,873;899,911
20/06/2023 14:00;4,903;6,52;14,667;913,991;3072,756
20/06/2023 15:00;4,397;6,885;14,833;913,191;1749,18
20/06/2023 16:00;5,42;6,985;14;912,63;4173,622
20/06/2023 17:00;6,296;6,759;14;912,44;9581,978
20/06/2023 18:00;6,303;6,788;14;912,328;11274,04
20/06/2023 19:00;6,102;6,725;12,167;912,345;10238,573
20/06/2023 20:00;6,73;6,693;14;912,326;13060,087
20/06/2023 21:00;6,941;6,54;14;912,126;17585,946
20/06/2023 22:00;6,423;6,62;13,5;912,235;14217,742
20/06/2023 23:00;5,475;6,692;14;912,027;5451,665
21/06/2023 00:00;4,928;6,981;13,833;912,05;4280,781
21/06/2023 01:00;5,114;7,347;14;911,761;2976,482
21/06/2023 02:00;4,966;7,468;14,167;911,419;6118,858
21/06/2023 03:00;2,913;8,51;15;911,514;254,626
21/06/2023 04:00;2,332;8,393;15;910,964;0
21/06/2023 05:00;2,922;8,612;14,833;910,621;0
21/06/2023 06:00;2,187;8,696;15;910,588;0
21/06/2023 07:00;2,941;8,696;15;910,588;0
21/06/2023 08:00;3,551;8,696;14,833;910,588;16,953
21/06/2023 09:00;4,503;8,696;14,333;910,588;1300,154
21/06/2023 10:00;5,157;8,611;14;911,254;3451,668
21/06/2023 11:00;5,112;8,526;14;912,732;4219,901
21/06/2023 12:00;5,711;8,523;13,667;912,479;5630,557
21/06/2023 13:00;6,25;8,278;14;911,761;10868,112
21/06/2023 14:00;7,422;8,49;14,167;910,898;18599,735
21/06/2023 15:00;8,909;8,87;15;910,346;31764,828
21/06/2023 16:00;8,543;9,002;15;909,86;34451,049
21/06/2023 17:00;7,602;8,894;15;909,821;27686,008
21/06/2023 18:00;6,335;8,497;15;909,831;14719,938
21/06/2023 19:00;6,077;8,782;15;909,65;12584,287
21/06/2023 20:00;6,173;9,043;15;909,557;11004,552
21/06/2023 21:00;6,581;8,902;15;909,691;14090,627
21/06/2023 22:00;7,638;8,9;14,833;910,101;20809,847
21/06/2023 23:00;8,423;8,889;15;909,916;30374,374
22/06/2023 00:00;11,029;8,554;15;909,411;42080,098
22/06/2023 01:00;12,224;7,938;14,833;908,79;47305,702
22/06/2023 02:00;11,612;7,288;15;908,166;47212,554
22/06/2023 03:00;12,268;7,151;15;907,543;47455,648
22/06/2023 04:00;12,878;6,999;15;907,039;47526,848
22/06/2023 05:00;14,7;7,447;15;906,226;47504,809
22/06/2023 06:00;18,079;8,119;15;905,635;47494,064
22/06/2023 07:00;15,3;7,557;15;905,887;46602,71
22/06/2023 08:00;11,78;7,02;15;906,854;42153,429
22/06/2023 09:00;17,927;7,66;15;905,605;46375,945
22/06/2023 10:00;15,404;7,749;15;906,27;46718,419
22/06/2023 11:00;16,325;7,827;15;906,985;46735,701
22/06/2023 12:00;17,066;8,551;15;905,453;46703,762
22/06/2023 13:00;14,231;10,417;14,667;906,014;46573,981
22/06/2023 14:00;18,293;11,229;15;904,69;47338,728
22/06/2023 15:00;17,388;11,586;15;903,977;47169,978
22/06/2023 16:00;12,392;11,778;15;904,644;47194,189
22/06/2023 17:00;9,08;11,398;15;905,07;33882,188
22/06/2023 18:00;10,288;11,292;15;905,486;43365,05
22/06/2023 19:00;14,97;10,782;14,833;904,609;43282,092
22/06/2023 20:00;19,094;10,082;15;904,108;46749,388
22/06/2023 21:00;19,327;9,742;15;904,455;46729,03
22/06/2023 22:00;19,79;9,846;14,667;904,758;46491,346
22/06/2023 23:00;18,557;10,33;14,333;904,61;46952,316
23/06/2023 00:00;17,532;10,503;15;904,768;47189,154
23/06/2023 01:00;16,311;10,771;15;905,001;47522,557
23/06/2023 02:00;16,632;11,152;15;904,459;47515,833
23/06/2023 03:00;16,688;10,911;15;903,756;47522,119
23/06/2023 04:00;16,681;10,738;15;903,021;47519,395
23/06/2023 05:00;14,997;10,823;15;902,915;47515,067
23/06/2023 06:00;13,908;10,622;15;903,372;47384,77
23/06/2023 07:00;14,011;11,543;15;903,456;46772,541
23/06/2023 08:00;14,848;11,339;14,833;903,386;46525,187
23/06/2023 09:00;11,889;11,69;15;903,736;42598,318
23/06/2023 10:00;8,669;12,619;12,167;904,923;32721,152
23/06/2023 11:00;4,2;14,17;14,5;906,253;6875,753
23/06/2023 12:00;3,031;16,101;15;907,263;11,122
23/06/2023 13:00;4,044;16,347;14;906,789;527,251
23/06/2023 14:00;5,769;16,39;13,5;906,251;4759,687
23/06/2023 15:00;6,991;16,208;13,667;905,598;13742,759
23/06/2023 16:00;7,925;15,608;14;905,255;21550,54
23/06/2023 17:00;8,308;15,095;13,833;904,73;27479,616
23/06/2023 18:00;7,402;13,917;14;904,403;22013,134
23/06/2023 19:00;7,289;13,296;13,5;904,078;16765,668
23/06/2023 20:00;6,354;16,679;14,333;903,481;12180,686
23/06/2023 21:00;7,878;20,189;13,833;903,393;24101,184
23/06/2023 22:00;8,253;19,213;13,167;903,504;24164,141
23/06/2023 23:00;11,447;17,77;14;903,232;42408,028
24/06/2023 00:00;15,658;16,231;14;902,707;44333,911
24/06/2023 01:00;15,51;14,93;14;902,579;44426,449
24/06/2023 02:00;16,692;14,251;14;902,406;44419,294
24/06/2023 03:00;16,852;14,098;14;902,371;44389,97
24/06/2023 04:00;16,436;13,67;14;902,358;44398,643
24/06/2023 05:00;17,394;13,232;14;902,333;44385,955
24/06/2023 06:00;16,842;13,132;14;902,3;44394,576
24/06/2023 07:00;17,167;12,614;14;902,326;44382,945
24/06/2023 08:00;15,798;13,792;14;903,178;44401,226
24/06/2023 09:00;13,309;15,329;14;904,611;43960,24
24/06/2023 10:00;10,517;17,708;14;905,318;40829,125
24/06/2023 11:00;7,573;17,964;14;906,192;26144,938
24/06/2023 12:00;4,932;20,478;14,5;906,809;11459,218
24/06/2023 13:00;6,401;23,006;12,333;907,973;5686,793
24/06/2023 14:00;7,843;20,942;15;908,172;26683,651
24/06/2023 15:00;6,389;16,009;15;907,936;17230,075
24/06/2023 16:00;6,141;13,865;15;908,333;11742,228
24/06/2023 17:00;7;13,059;15;909,084;14917,214
24/06/2023 18:00;7,789;11,957;15;909,556;23510,535
24/06/2023 19:00;7,538;10,761;15;909,936;27580,688
24/06/2023 20:00;5,564;10,89;15;910,06;11124,229
24/06/2023 21:00;6,229;11,198;15;910,214;11839,633
24/06/2023 22:00;6,986;10,33;15;911,493;18646,487
24/06/2023 23:00;5,605;10,061;15;911,499;10396,376
25/06/2023 00:00;5,655;9,694;14,833;911,274;7882,381
25/06/2023 01:00;7,096;9,767;15;910,987;17287,9
25/06/2023 02:00;8,543;10,865;15;910,694;28426,139
25/06/2023 03:00;10,413;11,869;15;910,112;42533,14
25/06/2023 04:00;10,465;11,775;15;909,74;44690,304
25/06/2023 05:00;10,066;11,072;15;909,252;41544,281
25/06/2023 06:00;10,045;10,973;15;908,933;40212,617
25/06/2023 07:00;8,855;10,649;15;909,005;35089,771
25/06/2023 08:00;8,367;10,842;14,833;909,096;28694,029
25/06/2023 09:00;6,952;12,697;15;910,077;19977,576
25/06/2023 10:00;8,709;14,714;15;910,495;28720,485
25/06/2023 11:00;10,723;16,131;15;910,263;40480,947
25/06/2023 12:00;14,935;17,042;15;909,219;47323,284
25/06/2023 13:00;16,871;17,67;14,833;908,114;47528,841
25/06/2023 14:00;16,584;18,422;14,833;907,535;47521,789
25/06/2023 15:00;14,53;18,684;15;907,279;47654,343
25/06/2023 16:00;13,782;19,172;15;906,931;47651,931
25/06/2023 17:00;12,525;18,841;15;906,901;47583,204
25/06/2023 18:00;13,515;17,841;15;906,341;47611,377
25/06/2023 19:00;13,823;16,996;14,833;906,109;47410,163
25/06/2023 20:00;15,034;16,527;14,333;906,256;47439,579
25/06/2023 21:00;14,039;15,585;14;906,633;45321,39
25/06/2023 22:00;15,477;15,757;14;906,503;44436,366
25/06/2023 23:00;16,62;15,748;14;906,215;44435,256
26/06/2023 00:00;15,934;15,109;14;906,583;44455,881
26/06/2023 01:00;17,365;14,533;14;906,27;44377,389
26/06/2023 02:00;16,388;14,008;14;906,203;44393,33
26/06/2023 03:00;14,256;13,832;14;906,485;44360,385
26/06/2023 04:00;14,428;13,353;13,333;906,544;44388,519
26/06/2023 05:00;13,966;12,61;14;906,197;44382,088
26/06/2023 06:00;11,729;11,936;14;906,588;44198,815
26/06/2023 07:00;7,187;11,365;12,667;907,703;23612,061
26/06/2023 08:00;5,63;9,645;14,833;908,511;8021,263
26/06/2023 09:00;5,948;9,569;14,333;909,691;8203,328
26/06/2023 10:00;6,766;10,139;14;911,059;12731,232
26/06/2023 11:00;8,538;11,054;14;911,722;24634,098
26/06/2023 12:00;10,593;11,638;14,167;911,574;41344,89
26/06/2023 13:00;10,983;12,045;14,167;911,044;42308,347
26/06/2023 14:00;11,378;12,532;15;910,648;46509,661
26/06/2023 15:00;11,537;12,894;15;910,419;47281,7
26/06/2023 16:00;11,676;12,905;15;910,411;47378,308
26/06/2023 17:00;11,255;12,367;15;910,491;47376,686
26/06/2023 18:00;11,72;11,928;15;910,055;47358,408
26/06/2023 19:00;13,248;11,701;15;910,024;47557,307
26/06/2023 20:00;13,798;11,343;15;910,052;47551,69
26/06/2023 21:00;14,137;10,909;15;910,252;47533,345
26/06/2023 22:00;14,611;10,462;15;909,963;47542,339
26/06/2023 23:00;14,65;9,822;15;909,175;47336,689
27/06/2023 00:00;13,854;9,64;15;909,104;47520,517
27/06/2023 01:00;14,27;9,746;14,833;908,301;47420,229
27/06/2023 02:00;14,261;10,134;15;907,602;47511,771
27/06/2023 03:00;13,76;10,181;15;907,586;47484,312
27/06/2023 04:00;12,617;10,117;15;907,123;47413,098
27/06/2023 05:00;12,606;10,259;15;906,486;47430,45
27/06/2023 06:00;12,967;10,138;15;906,554;47505,446
27/06/2023 07:00;11,881;10,36;15;907,069;46720,564
27/06/2023 08:00;7,683;10,361;14,5;907,655;30914,812
27/06/2023 09:00;5,634;12,533;14,5;908,237;7113,787
27/06/2023 10:00;7,509;14,349;14,667;909,138;22569,279
27/06/2023 11:00;6,215;15,901;15;910,094;13466,239
27/06/2023 12:00;5,504;15,298;14,5;910,43;6524,502
27/06/2023 13:00;6,47;14,601;15;910,627;11619,961
27/06/2023 14:00;6,93;12,199;11,833;910,811;12836,044
27/06/2023 15:00;6,387;10,306;14,167;910,873;9175,282
27/06/2023 16:00;6,879;10,112;15;911,723;16625,859
27/06/2023 17:00;7,016;8,41;15;912,514;20236,851
27/06/2023 18:00;6,194;6,52;15;913,005;13457,189
27/06/2023 19:00;4,792;5,854;15;913,966;5492,003
27/06/2023 20:00;4,529;6,147;15;914,295;2485,7
27/06/2023 21:00;4,259;7,063;15;914,916;2113,955
27/06/2023 22:00;3,972;7,624;14,5;915,795;732,062
27/06/2023 23:00;3,882;8,267;14,833;916,957;389,647
28/06/2023 00:00;3,669;8,932;14,833;917,905;198,298
28/06/2023 01:00;3,913;8,904;14,333;918,343;63,298
28/06/2023 02:00;3,483;8,942;15;918,314;28,917
28/06/2023 03:00;3,458;9,073;15;917,974;1,977
28/06/2023 04:00;3,889;8,844;14,833;917,802;86,845
28/06/2023 05:00;4,296;9,03;14,333;917,916;1882,582
28/06/2023 06:00;4,171;9,152;14,5;918,498;695,756
28/06/2023 07:00;4,279;8,97;14,667;918,93;1041,618
28/06/2023 08:00;4,812;8,752;14;919,393;3105,649
28/06/2023 09:00;4,971;8,653;14;920,99;3287,391
28/06/2023 10:00;5,64;8,597;15;922,49;6982,865
28/06/2023 11:00;5,263;9,331;15;923,101;6530,735
28/06/2023 12:00;4,865;9,807;15;923,146;3949,646
28/06/2023 13:00;5,074;10,267;15;922,202;3591,021
28/06/2023 14:00;6,132;10,631;15;921,416;8399,131
28/06/2023 15:00;7,206;10,878;15;920,772;17826,196
28/06/2023 16:00;7,849;10,83;15;920,333;22669,411
28/06/2023 17:00;8,947;9,997;15;919,905;34464,075
28/06/2023 18:00;9,762;8,708;15;919,402;41209,708
28/06/2023 19:00;10,514;7,938;15;919,306;43941,185
28/06/2023 20:00;11,564;7,787;15;919,199;46374,653
28/06/2023 21:00;12,589;7,795;15;919,204;46814,587
28/06/2023 22:00;13,146;7,595;15;918,917;47106,252
28/06/2023 23:00;11,604;7,46;15;918,22;46714,02
29/06/2023 00:00;8,576;8,586;15;917,696;35003,965
29/06/2023 01:00;8,556;9,315;14,833;916,732;28309,67
29/06/2023 02:00;7,8;9,149;15;916,056;26434,024
29/06/2023 03:00;8,616;9,087;15;915,854;31165,351
29/06/2023 04:00;9,019;8,285;15;915,378;33720,385
29/06/2023 05:00;10,518;8,278;15;914,541;44048,108
29/06/2023 06:00;9,657;8,16;15;914,213;41918,872
29/06/2023 07:00;9,297;7,931;15;914,76;34316,625
29/06/2023 08:00;8,978;8,202;15;915,416;36955,473
29/06/2023 09:00;8,029;8,171;15;916,726;28766,124
29/06/2023 10:00;7,209;9,063;15;917,975;21960,237
29/06/2023 11:00;7,561;10,657;14;918,221;19650,379
29/06/2023 12:00;8,32;12,489;14;917,454;24742,97
29/06/2023 13:00;8,96;13,619;13,833;916,816;32031,789
29/06/2023 14:00;9,724;13,873;14,333;916,309;36552,673
29/06/2023 15:00;11,414;13,798;15;915,013;45646,744
29/06/2023 16:00;9,616;13,901;15;914,555;42514,362
29/06/2023 17:00;8,204;13,465;15;914,41;31786,133
29/06/2023 18:00;8,105;13,239;15;914,208;24505,042
29/06/2023 19:00;11,006;12,631;15;914,024;38062,25
29/06/2023 20:00;12,498;12,372;15;914,331;46745,958
29/06/2023 21:00;11,913;11,333;15;914,468;46718,44
29/06/2023 22:00;12,42;11,382;15;914,692;46759,422
29/06/2023 23:00;12,884;11,242;15;914,927;47050,581
30/06/2023 00:00;12,482;10,088;15;915,064;47133,271
30/06/2023 01:00;11,669;9,707;15;914,966;47404,95
30/06/2023 02:00;11,044;9,453;15;914,868;47094,841
30/06/2023 03:00;9,609;9,334;15;914,581;42574,615
30/06/2023 04:00;9,198;9,164;15;913,981;39653,935
30/06/2023 05:00;9,726;8,934;15;913,244;40936,558
30/06/2023 06:00;9,105;8,616;14,5;913,412;39325,65
30/06/2023 07:00;10,104;8,743;14;913,638;37477,226
30/06/2023 08:00;12,379;9,406;14;914,129;42346,232
30/06/2023 09:00;11,74;9,179;14;914,914;43485,953
30/06/2023 10:00;9,608;9,808;14;915,754;37069,168
30/06/2023 11:00;9,48;11,246;14;916,23;37753,736
30/06/2023 12:00;9,441;11,889;13,833;916,198;36356,381
30/06/2023 13:00;7,79;12,301;14;915,643;26906,174
30/06/2023 14:00;7,457;13,185;14;914,977;18278,356
30/06/2023 15:00;7,614;13,776;14;914,449;22196,82
30/06/2023 16:00;6,732;14,344;14,833;914,181;15906,032
30/06/2023 17:00;5,653;14,379;15;914,325;10969,953
30/06/2023 18:00;4,448;13,844;15;914,122;2707,554
30/06/2023 19:00;4,601;13,449;15;913,881;2912,812
30/06/2023 20:00;5,552;13,205;15;913,965;6956,44
30/06/2023 21:00;6,465;12,435;15;914,333;13233,326
30/06/2023 22:00;7,357;11,609;15;914,352;17168,53
30/06/2023 23:00;10,421;11,868;15;914,436;40932,541
01/07/2023 00:00;9,632;12,197;14,667;914,832;39899,094
01/07/2023 01:00;10,307;12,258;15;914,648;44917,479
01/07/2023 02:00;10,418;12,525;15;914,166;46832,451
01/07/2023 03:00;10,549;12,459;15;913,78;45662,327
01/07/2023 04:00;11,774;12,561;15;913,399;47236,111
01/07/2023 05:00;11,836;12,69;15;913,413;46476,922
01/07/2023 06:00;11,277;12,291;15;913,469;47125,715
01/07/2023 07:00;10,358;12,302;14,833;913,831;45540,446
01/07/2023 08:00;9,475;12,303;15;913,827;42255,333
01/07/2023 09:00;8,37;12,24;15;914,242;32457,512
01/07/2023 10:00;7,389;12,398;15;914,784;21159,395
01/07/2023 11:00;8,118;12,979;15;914,655;26192,639
01/07/2023 12:00;8,848;13,98;15;913,815;33630,394
01/07/2023 13:00;9,534;14,92;15;912,765;38329,493
01/07/2023 14:00;9,875;14,806;15;911,587;43091,43
01/07/2023 15:00;9,88;15,089;15;910,698;42320,627
01/07/2023 16:00;10,536;15,511;15;909,934;45143,333
01/07/2023 17:00;10,892;15,246;15;909,59;46442,084
01/07/2023 18:00;10,123;14,759;15;909,104;45367,459
01/07/2023 19:00;7,915;14,764;15;908,88;27299,534
01/07/2023 20:00;6,862;14,582;15;909,139;16211,327
01/07/2023 21:00;8,146;13,866;15;908,865;23928,169
01/07/2023 22:00;9,541;13,385;15;908,566;35250,324
01/07/2023 23:00;11,995;12,556;15;907,778;44085,366
02/07/2023 00:00;14,533;12,699;15;907,269;47542,069
02/07/2023 01:00;19,011;13,249;15;906,459;47549,046
02/07/2023 02:00;22,304;13,449;13,333;905,557;45726,758
02/07/2023 03:00;21,245;13,22;9,333;905,004;35321,389
02/07/2023 04:00;20,971;12,891;14,333;905,126;47018,651
02/07/2023 05:00;21,706;13,073;14,667;904,792;45658,691
02/07/2023 06:00;18,733;13,054;15;905,257;47563,626
02/07/2023 07:00;17,256;13,198;12,167;905,663;46949,914
02/07/2023 08:00;18,746;13,355;9,167;905,647;29329,702
02/07/2023 09:00;17,037;13,875;13,167;906,132;47544,237
02/07/2023 10:00;14,788;14,882;13,5;907,063;42202,066
02/07/2023 11:00;14,158;16,205;15;907,445;47092,484
02/07/2023 12:00;15,052;17,543;15;907,375;47614,952
02/07/2023 13:00;13,939;18,565;15;907,315;47631,363
02/07/2023 14:00;12,865;19,516;15;906,889;47632,401
02/07/2023 15:00;10,885;19,447;15;906,871;46757,469
02/07/2023 16:00;6,972;19,35;15;907,566;20861,418
02/07/2023 17:00;6,23;19,19;15;907,712;13934,207
02/07/2023 18:00;3,494;18,769;15;908,053;3543,269
02/07/2023 19:00;5,284;16,344;12,833;908,763;4762,442
02/07/2023 20:00;5,138;14,13;15;909,596;9534,936
02/07/2023 21:00;3,24;13,642;15;910,059;437,537
02/07/2023 22:00;2,202;13,846;15;909,945;0
02/07/2023 23:00;1,988;13,966;15;910,179;0
03/07/2023 00:00;2,756;13,817;15;910,174;0
03/07/2023 01:00;3,584;13,507;15;910,414;17,688
03/07/2023 02:00;3,182;13,109;15;910,433;355,801
03/07/2023 03:00;2,428;13,293;15;910,126;0
03/07/2023 04:00;1,545;16,319;15;909,707;0
03/07/2023 05:00;2,557;16,292;15;909,307;0
03/07/2023 06:00;3,978;16,702;15;909,345;201,761
03/07/2023 07:00;5,267;16,516;14,833;909,617;3242,768
03/07/2023 08:00;7,378;16,426;14,667;909,787;15528,843
03/07/2023 09:00;8,38;17,128;14,167;910,139;26804,449
03/07/2023 10:00;7,137;17,218;15;910,99;21235,307
03/07/2023 11:00;5,954;17,447;15;911,19;11166,673
03/07/2023 12:00;5,935;18,856;14,833;911,127;6950,979
03/07/2023 13:00;8,147;19,558;15;910,38;24278,869
03/07/2023 14:00;9,518;20,081;15;909,647;35730,335
03/07/2023 15:00;8,528;20,398;15;909,058;30845,59
03/07/2023 16:00;6,636;20,235;14,833;908,937;22357,388
03/07/2023 17:00;6,37;19,233;13;909,074;10363,027
03/07/2023 18:00;7,591;17,563;15;908,94;21385,489
03/07/2023 19:00;6,916;16,31;15;909,133;19771,89
03/07/2023 20:00;6,71;16,133;15;909,311;14054,73
03/07/2023 21:00;7,774;16,406;13;909,268;18724,347
03/07/2023 22:00;9,933;17,225;14,667;909,029;37332,969
03/07/2023 23:00;8,43;17,051;14,5;909,006;28954,067
04/07/2023 00:00;7,244;19,393;13,833;908,731;23354,286
04/07/2023 01:00;6,36;19,644;15;908,591;11938,174
04/07/2023 02:00;5,82;19,021;15;908,391;8893,932
04/07/2023 03:00;5,968;18,32;15;908,054;9170,455
04/07/2023 04:00;5,625;17,999;15;907,681;8941,691
04/07/2023 05:00;4,707;17,576;15;907,345;3641,896
04/07/2023 06:00;4,617;17,205;15;906,944;3262,074
04/07/2023 07:00;4,964;16,804;14,833;907,197;2902,908
04/07/2023 08:00;5,787;16,86;14,833;907,668;7703,241
04/07/2023 09:00;5,157;16,551;15;908,612;5785,752
04/07/2023 10:00;6,222;16,064;15;909,109;7977,927
04/07/2023 11:00;9,231;17,284;15;909,224;32219,932
04/07/2023 12:00;12,883;18,482;15;908,968;45615,766
04/07/2023 13:00;12,339;19,461;15;908,622;46611,701
04/07/2023 14:00;11,456;19,929;15;908,23;45884,578
04/07/2023 15:00;10,971;20,576;15;907,906;45753,479
04/07/2023 16:00;9,667;20,832;15;908,106;42770,69
04/07/2023 17:00;7,554;20,596;13,667;908,529;30411,757
04/07/2023 18:00;3,464;18,935;14,333;909,038;1905,841
04/07/2023 19:00;3,231;17,979;13,5;909,066;12,987
04/07/2023 20:00;4,572;16,794;15;909,694;1974,804
04/07/2023 21:00;4,054;16,326;15;910,103;2047,454
04/07/2023 22:00;3,836;16,305;15;910,441;284,97
04/07/2023 23:00;4,128;15,448;15;910,759;1124,029
05/07/2023 00:00;4,703;15,132;14,833;910,959;2469,67
05/07/2023 01:00;6,29;16,034;15;911,113;10408,331
05/07/2023 02:00;6,759;16,432;15;911,227;15916,974
05/07/2023 03:00;6,883;16,673;15;911,281;17895,769
05/07/2023 04:00;7,408;13,068;15;911,364;18573,397
05/07/2023 05:00;7,242;11,54;14,833;911,418;21923,701
05/07/2023 06:00;9,727;10,023;15;911,065;32224,575
05/07/2023 07:00;11,179;8,733;15;911,37;45274,446
05/07/2023 08:00;12,001;8,068;15;911,662;46126,632
05/07/2023 09:00;11,948;8,153;14,667;911,507;45908,914
05/07/2023 10:00;12,116;8,963;14;911,818;42933,865
05/07/2023 11:00;12,773;9,59;13,833;911,77;43777,898
