Date/Signal;Exported Energy 1H (kWh);Number of Available WTGs;Wind Speed 1H (m/s);Wind Direction 1H (º);Ambient Temperature 1H (m/s);Humedad Relativa (%);Presión Atmosférica (mbar)
07/11/2022 20:00;46729,22;15;15,207;;21,786;30,496;913,84
07/11/2022 21:00;46722,812;15;13,219;;20,7;31,853;913,243
07/11/2022 22:00;46727,503;15;12,913;;20,084;33,645;912,975
07/11/2022 23:00;46719,05;15;11,84;;19,905;34,807;913,185
08/11/2022 00:00;39496,682;15;8,886;;20,048;36,259;913,679
08/11/2022 01:00;16690,981;14,5;7,399;;20,577;36,057;913,709
08/11/2022 02:00;20997,114;13,167;7,946;;20,204;34,825;913,875
08/11/2022 03:00;17384,54;14;6,784;;20,288;35,385;913,683
08/11/2022 04:00;15186,684;13,333;7,336;;19,539;35,048;913,254
08/11/2022 05:00;20988,149;13,667;8,089;;18,14;35,15;912,689
08/11/2022 06:00;33183,982;14;10,799;;19,201;35,885;912,114
08/11/2022 07:00;44468,055;14,5;14,456;;19,631;35,423;911,86
08/11/2022 08:00;46753,049;14,833;13,349;;20,513;38,539;911,661
08/11/2022 09:00;44075,93;13,833;11,988;;22,168;37,138;911,63
08/11/2022 10:00;43433,242;14;12,907;;23,727;37,027;912,312
08/11/2022 11:00;42011,767;13,833;10,726;;24,947;36,886;913,071
08/11/2022 12:00;29856,676;13,833;8,449;;25,977;34,215;913,514
08/11/2022 13:00;15788,609;13,833;6,716;;27,747;31,208;913,664
08/11/2022 14:00;16822,99;12,833;8,206;;28,073;29,135;913,609
08/11/2022 15:00;32782,266;13,833;9,958;;27,373;27,386;913,13
08/11/2022 16:00;41786,025;14;11,975;;26,938;26,174;912,593
08/11/2022 17:00;43591,796;14,167;12,545;;26,273;26,602;912,237
08/11/2022 18:00;46672,96;15;13,349;;25,446;27,207;911,212
08/11/2022 19:00;46689,419;15;13,523;;24,178;28,086;910,504
08/11/2022 20:00;46728,071;15;14,827;;22,409;29,04;910,096
08/11/2022 21:00;46725,27;15;13,588;;21,137;29,932;909,821
08/11/2022 22:00;46065,156;15;10,952;;20,852;30,715;909,617
08/11/2022 23:00;24690,526;15;7,354;;21,46;33,247;909,93
09/11/2022 00:00;19085,598;14,5;7,686;;22,002;35,952;910,229
09/11/2022 01:00;23902,808;14,667;7,614;;22,363;37,235;910,534
09/11/2022 02:00;12121,425;14,5;6,51;;21,192;36,205;910,466
09/11/2022 03:00;16140,686;14,833;6,737;;21,375;34,378;910,249
09/11/2022 04:00;10599,216;14,833;6,225;;20,533;33,137;909,776
09/11/2022 05:00;12277,911;15;6,607;;20,406;34,191;909,07
09/11/2022 06:00;17876,024;15;7,595;;20,465;33,755;908,649
09/11/2022 07:00;32644,569;15;9,081;;20,831;36,546;908,491
09/11/2022 08:00;35903,771;15;9,492;;22,254;37,588;908,234
09/11/2022 09:00;45359,624;15;10,955;;23,727;37,842;908,449
09/11/2022 10:00;41112,799;14;10,286;;24,692;37,131;909,298
09/11/2022 11:00;32223,818;14;8,645;;25,384;34,45;909,793
09/11/2022 12:00;16770,74;13,833;6,74;;26,08;31,223;910,016
09/11/2022 13:00;9571,692;14,5;6,647;;26,077;30,547;909,998
09/11/2022 14:00;30050,926;14,667;9,258;;26,704;30,247;909,796
09/11/2022 15:00;44687,426;14,667;12,37;;27,248;29,519;909,082
09/11/2022 16:00;46573,557;14,833;15,182;;27,271;29,212;908,587
09/11/2022 17:00;45966,724;14,167;17,003;;26,987;28,866;907,168
09/11/2022 18:00;43729,969;13,5;17,71;;26,091;27,204;906,148
09/11/2022 19:00;45523,236;14;16,277;;24,695;26,271;905,144
09/11/2022 20:00;46356,79;14,333;15,44;;23,607;26,555;904,253
09/11/2022 21:00;46590,731;15;12,254;;22,932;27,875;903,705
09/11/2022 22:00;34816,701;15;8,657;;23,586;30,77;903,703
09/11/2022 23:00;20792,481;14,667;7,107;;22,567;33,883;903,948
10/11/2022 00:00;33878,912;14,667;11,968;;22,706;35,607;904,167
10/11/2022 01:00;46528,545;15;16,331;;23,133;33,143;905,254
10/11/2022 02:00;42453,939;12,167;12,139;;17,478;35,051;906,818
10/11/2022 03:00;37148,138;15;8,958;;13,405;36,421;905,616
10/11/2022 04:00;35657,949;15;9,105;;13,11;35,003;905,101
10/11/2022 05:00;43224,802;15;10,146;;12,701;57,774;906,941
10/11/2022 06:00;31757,358;15;8,069;;12,517;68,996;907,484
10/11/2022 07:00;13382,438;15;6,227;;12,479;55,028;908,306
10/11/2022 08:00;6600,093;15;4,853;;13,295;48,614;908,8
10/11/2022 09:00;1206,593;14,833;4,464;;15,916;49,253;909,146
10/11/2022 10:00;1514,535;14,833;4,358;;18,999;39,174;909,849
10/11/2022 11:00;6205,311;15;5,698;;20,81;43,554;910,183
10/11/2022 12:00;7020,406;15;5,439;;22,516;64,348;910,834
10/11/2022 13:00;6602,358;14,333;5,566;;24,099;66,618;911,281
10/11/2022 14:00;9041,623;14,333;6,192;;25,151;54,244;911,034
10/11/2022 15:00;12868,351;14,333;6,836;;25,751;48,206;910,74
10/11/2022 16:00;16579,708;14,333;7,104;;25,983;42,47;910,508
10/11/2022 17:00;18452,953;15;7,358;;25,662;39,199;910,207
10/11/2022 18:00;18791,139;15;7,453;;24,733;36,588;909,635
10/11/2022 19:00;41427,62;15;11,834;;23,838;34,144;909,037
10/11/2022 20:00;46539,786;15;12,404;;22,298;32,75;908,43
10/11/2022 21:00;46591,651;15;12,12;;20,544;34,333;908,003
10/11/2022 22:00;46714,374;15;12,4;;19,501;39,217;907,442
10/11/2022 23:00;46735,134;15;12,563;;19,195;45,269;907,555
11/11/2022 00:00;46048,781;14,167;16,51;;18,962;54,387;907,457
11/11/2022 01:00;46713,189;15;17,365;;15,952;60,143;907,194
11/11/2022 02:00;33681,436;15;7,175;;14,941;62,172;907,401
11/11/2022 03:00;2254,168;13,5;4,696;;16,2;61,721;908,359
11/11/2022 04:00;4665,226;12,667;6,27;;16,248;74,229;909,428
11/11/2022 05:00;35177,927;15;8,258;;14,53;77,979;908,949
11/11/2022 06:00;5429,188;15;5,194;;15,221;68,283;907,472
11/11/2022 07:00;7350,978;14,833;5,561;;17,737;68,148;908,017
11/11/2022 08:00;13457,511;15;6,265;;18,094;80,446;908,79
11/11/2022 09:00;7762,423;15;4,902;;19,556;74,836;907,895
11/11/2022 10:00;72,316;14,5;3,586;;20,102;58,282;908,34
11/11/2022 11:00;2970,714;13,5;5,161;;18,305;65,582;909,543
11/11/2022 12:00;7744,163;14;5,739;;18,978;69,238;910,439
11/11/2022 13:00;5667,194;14,167;5,25;;20,328;64,698;910,959
11/11/2022 14:00;10318,54;14,167;6,765;;20,885;78,421;910,681
11/11/2022 15:00;21905,923;15;7,474;;19,552;81,805;910,355
11/11/2022 16:00;25902,716;15;8,425;;19,541;82,019;909,634
11/11/2022 17:00;34980,544;15;9,044;;19,714;77,502;909,048
11/11/2022 18:00;40176,547;15;10,756;;19,05;77,285;908,412
11/11/2022 19:00;46569,535;15;12,83;;17,721;81,21;907,775
11/11/2022 20:00;45471,999;14,333;13,201;;16,751;76,674;907,354
11/11/2022 21:00;41760,236;13,667;16,559;;15,858;75,444;906,773
11/11/2022 22:00;43778,872;14;14,115;;15,651;81,704;906,756
11/11/2022 23:00;42711,736;14;11,529;;15,311;81,832;907,374
12/11/2022 00:00;33880,648;13,333;9,583;;14,581;81,8;907,54
12/11/2022 01:00;26350,21;14;7,511;;13,421;81,849;907,169
12/11/2022 02:00;35136,092;14;10,865;;12,945;81,817;907,207
12/11/2022 03:00;40939,063;14;10,774;;12,606;81,816;907,574
12/11/2022 04:00;42227,968;14;12,218;;12,695;81,883;908,494
12/11/2022 05:00;15331,776;14,333;4,954;;13,286;81,917;907,35
12/11/2022 06:00;3002,431;14;4,858;;13,232;82,1;907,122
12/11/2022 07:00;4735,641;14,5;4,902;;13,194;81,934;905,881
12/11/2022 08:00;3849,362;14,333;4,963;;13,865;81,916;905,223
12/11/2022 09:00;1109,632;15;3,785;;15,045;81,954;906,098
12/11/2022 10:00;1054,402;15;4,347;;15,82;75,24;906,523
12/11/2022 11:00;3292,068;15;4,578;;14,509;67,912;906,837
12/11/2022 12:00;852,133;14,833;4,435;;15,389;71,598;907,259
12/11/2022 13:00;11083,584;15;6,279;;17,736;77,414;908,503
12/11/2022 14:00;18984,165;15;7,764;;20,993;76,233;908,031
12/11/2022 15:00;36988,856;15;9,65;;20,62;80,558;907,326
12/11/2022 16:00;45207,814;15;11,168;;19,206;80,274;906,593
12/11/2022 17:00;46622,229;15;12,673;;18,653;74,55;906,284
12/11/2022 18:00;46767,454;15;13,475;;17,737;65,73;905,468
12/11/2022 19:00;46638,913;14,833;13,127;;15,804;69,99;904,375
12/11/2022 20:00;46214,333;15;12,697;;16,073;70,584;903,591
12/11/2022 21:00;45071,88;14;11,997;;16,317;75,447;903,208
12/11/2022 22:00;45432,166;15;16,399;;16,555;75,49;903,425
12/11/2022 23:00;46274,807;14,667;18,737;;15,32;67,383;904,228
13/11/2022 00:00;46144,644;15;11,071;;14,498;79,801;904,637
13/11/2022 01:00;25388,066;13,833;8,573;;14,452;79,404;905,032
13/11/2022 02:00;47375,514;15;13,861;;14,881;75,187;906,209
13/11/2022 03:00;38671,636;9,667;10,406;;14,94;75,122;907,388
13/11/2022 04:00;13684,56;14,833;7,587;;13,383;72,472;905,923
13/11/2022 05:00;27245,79;15;7,86;;12,344;73,799;904,618
13/11/2022 06:00;42803,854;15;12,417;;10,895;64,963;905,448
13/11/2022 07:00;41272,043;15;10,917;;10,476;81,117;906,408
13/11/2022 08:00;46697,002;15;11,001;;9,576;73,953;907,592
13/11/2022 09:00;35141,175;15;8,409;;10,202;66,28;907,54
13/11/2022 10:00;32460,551;15;8,68;;11,907;57,098;908,938
13/11/2022 11:00;31904,035;14,833;8,652;;12,778;54,469;909,733
13/11/2022 12:00;32419,86;14,5;8,854;;14,33;46,635;910,291
13/11/2022 13:00;33282,65;14;9,056;;15,466;67,942;910,423
13/11/2022 14:00;32864,772;14,167;9,217;;16,326;73,921;910,163
13/11/2022 15:00;39605,071;15;9,845;;16,847;72,934;909,994
13/11/2022 16:00;38668,274;15;9,507;;16,972;62,743;909,981
13/11/2022 17:00;36404,294;15;8,739;;17,063;56,491;909,596
13/11/2022 18:00;25391,286;15;7,835;;16,803;49,942;909,575
13/11/2022 19:00;19648,463;15;6,916;;16,173;46,825;909,47
13/11/2022 20:00;20441,174;15;7,427;;15,701;43,251;909,484
13/11/2022 21:00;21005,811;14,167;7,763;;15,361;43,169;909,445
13/11/2022 22:00;20843,334;14;7,385;;14,55;44,598;909,437
13/11/2022 23:00;9675,31;14;5,912;;13,789;42,994;909,325
14/11/2022 00:00;2221,514;13,667;4,578;;13,066;40,391;909,598
14/11/2022 01:00;3274,983;13,667;5,222;;13,315;44,629;910,223
14/11/2022 02:00;8368,933;13,667;6,419;;14,072;52,314;910,626
14/11/2022 03:00;16807,609;14;7,752;;14,741;54,69;910,821
14/11/2022 04:00;20887,556;13,167;7,842;;14,935;52,053;910,45
14/11/2022 05:00;13674,814;13;6,981;;14,718;47,05;910,328
14/11/2022 06:00;9871,103;12,833;6,317;;15,432;41,843;910,224
14/11/2022 07:00;5308,394;13,667;5,427;;15,53;38,154;910,272
14/11/2022 08:00;3838,731;14,667;5,097;;16,918;37,924;910,358
14/11/2022 09:00;7804,373;15;5,651;;17,827;36,272;910,959
14/11/2022 10:00;6126,987;14;5,497;;18,538;32,206;911,886
14/11/2022 11:00;7036,867;13,5;5,795;;19,417;39,044;913,009
14/11/2022 12:00;10595,301;13,667;6,59;;20,536;35,581;913,401
14/11/2022 13:00;13483,871;14;6,572;;21,723;35,046;913,287
14/11/2022 14:00;10060,348;14;6,062;;22,888;34,535;912,961
14/11/2022 15:00;9159,741;15;5,485;;23,673;33,08;912,509
14/11/2022 16:00;2479,526;13,333;4,658;;24,44;30,348;912,159
14/11/2022 17:00;124,857;15;3,564;;24,745;26,609;911,778
14/11/2022 18:00;258,1;14,833;3,833;;24,093;24,278;911,633
14/11/2022 19:00;4292,875;14,833;4,986;;22,732;23,995;911,317
14/11/2022 20:00;3802,896;14;4,793;;21,222;24,771;911,258
14/11/2022 21:00;1479,338;14,333;4,157;;20,501;25,197;911,29
14/11/2022 22:00;1695,83;14,333;4,461;;19,794;26,399;911,131
14/11/2022 23:00;5877,802;14;5,614;;19,541;27,387;911,014
15/11/2022 00:00;9167,735;14;6,096;;19,461;28,989;911,389
15/11/2022 01:00;10391,85;14;6,026;;19,402;31,266;912,028
15/11/2022 02:00;5778,036;14,167;4,966;;19,037;30,207;912,372
15/11/2022 03:00;2912,791;13,667;5,315;;19,53;28,81;912,31
15/11/2022 04:00;15235,089;11,5;7,318;;19,887;29,179;912,157
15/11/2022 05:00;17085,579;13,167;7,556;;19,32;32,799;911,924
15/11/2022 06:00;34409,053;14;10,501;;20,155;30,12;911,487
15/11/2022 07:00;43404,34;14;11,884;;20,408;28,78;911,307
15/11/2022 08:00;45577,825;15;11,187;;21,153;32,427;911,683
15/11/2022 09:00;44521,708;15;10,928;;23,011;31,114;912,345
15/11/2022 10:00;43818,21;14;11,262;;24,163;31,082;913,582
15/11/2022 11:00;40255,49;12,5;10,772;;25,228;32,931;914,302
15/11/2022 12:00;20648,715;11,333;8,694;;26,529;38,55;914,935
15/11/2022 13:00;13168,692;14,167;6,607;;27,996;37,372;915,153
15/11/2022 14:00;9712,756;14,833;5,857;;28,947;35,032;914,988
15/11/2022 15:00;6678,62;14,833;5,529;;29,882;31,311;914,8
15/11/2022 16:00;6555,053;15;5,507;;30,234;28,64;914,534
15/11/2022 17:00;4904,753;14,5;5,039;;30,772;27,219;914,171
15/11/2022 18:00;10420,636;14;4,803;;30,75;24,492;913,746
15/11/2022 19:00;16978,048;14;4,803;;30,75;21,392;913,304
15/11/2022 20:00;26056,99;14;4,803;;30,75;20,104;912,942
15/11/2022 21:00;30866,598;14;4,803;;30,75;19,66;912,841
15/11/2022 22:00;36316,43;14;4,803;;30,75;19,66;912,841
15/11/2022 23:00;35898,683;14;4,803;;30,75;21,313;912,417
16/11/2022 00:00;41374,154;14;4,803;;30,75;27,037;911,223
16/11/2022 01:00;46751,014;14;4,803;;30,75;27,407;911,289
16/11/2022 02:00;46724,394;14;4,803;;30,75;26,472;911,69
16/11/2022 03:00;46783,908;12;7,239;;29,342;27,489;912,877
16/11/2022 04:00;46987,074;15;13,435;;24,957;28,297;914,127
16/11/2022 05:00;46775,272;15;13,829;;24,693;27,274;914,605
16/11/2022 06:00;46537,392;14,833;15,541;;25,103;25,991;914,018
16/11/2022 07:00;46765,174;15;14,03;;24,817;27,038;911,417
16/11/2022 08:00;46526,98;15;11,897;;25,602;27,373;911,523
16/11/2022 09:00;46682,006;15;12,619;;26,594;26,444;911,72
16/11/2022 10:00;46556,911;15;12,854;;27,747;27,408;912,872
16/11/2022 11:00;45622,803;14,667;11,48;;28,922;28,204;914,062
16/11/2022 12:00;33790,432;14,833;8,684;;30,214;27,133;914,47
16/11/2022 13:00;14958,8;14,5;6,504;;31,348;25,943;914,613
16/11/2022 14:00;10642,989;14,333;6,284;;31,86;26,652;914,709
16/11/2022 15:00;14066,448;15;6,755;;31,508;25,811;914,373
16/11/2022 16:00;13854,414;14,167;7,27;;32,708;25,504;913,901
16/11/2022 17:00;39204,644;13,833;10,578;;32,048;24,987;913,504
16/11/2022 18:00;44209,191;15;11,667;;31,405;25,895;912,854
16/11/2022 19:00;46119,148;14,5;12,707;;30,396;23,792;912,29
16/11/2022 20:00;45934,979;15;12,277;;28,605;24,441;911,773
16/11/2022 21:00;46290,349;15;12,118;;27,178;23,138;911,376
16/11/2022 22:00;47206,848;15;12,844;;26,04;23,003;910,946
16/11/2022 23:00;47599,578;15;12,271;;25,635;24,522;911,148
17/11/2022 00:00;47552,717;15;12,251;;25,541;28,034;912,028
17/11/2022 01:00;47590,772;15;11,709;;25,425;31,352;912,759
17/11/2022 02:00;38443,954;15;8,781;;26,424;32,59;913,123
17/11/2022 03:00;6464,643;15;4,14;;25,639;31,238;913,366
17/11/2022 04:00;2284,049;14,833;4,725;;24,982;31,171;912,789
17/11/2022 05:00;1059,582;15;3,775;;24,696;25,8;911,668
17/11/2022 06:00;5783,486;15;5,991;;24,974;24,147;911,399
17/11/2022 07:00;36790,871;14,833;11,156;;25,232;25,778;910,863
17/11/2022 08:00;45160,324;14,167;12,87;;25,985;26,42;910,907
17/11/2022 09:00;43511,095;14;12,718;;27,131;26,933;911,326
17/11/2022 10:00;43098,762;14;13,105;;28,188;27,057;911,843
17/11/2022 11:00;43286,521;13,833;12,668;;29,332;27,274;912,3
17/11/2022 12:00;42206,808;14,333;10,593;;30,392;26,166;912,71
17/11/2022 13:00;30895,015;14,667;8,379;;31,111;24,507;912,595
17/11/2022 14:00;14959,771;14,5;6,536;;32,134;22,396;912,282
17/11/2022 15:00;12080,202;14;6,445;;32,736;21,648;912,098
17/11/2022 16:00;15532,058;14,667;7,344;;32,712;21,603;911,749
17/11/2022 17:00;25515,973;14,333;8,11;;31,714;21,316;911,18
17/11/2022 18:00;30633,377;15;9,284;;30,447;19,503;910,727
17/11/2022 19:00;43939,589;15;10,923;;29,688;17,971;910,277
17/11/2022 20:00;45224,927;15;11,501;;28,577;18,891;909,848
17/11/2022 21:00;45457,985;15;11,191;;27,208;19,729;909,496
17/11/2022 22:00;46986,153;15;13,977;;26,578;20,394;909,671
17/11/2022 23:00;39754,542;14,667;9,486;;26,341;21,162;909,862
18/11/2022 00:00;7210,371;15;5,408;;25,551;23,539;910,272
18/11/2022 01:00;6887,325;15;5,594;;25,222;24,114;910,453
18/11/2022 02:00;11525,57;15;6,71;;25,367;24,69;910,701
18/11/2022 03:00;20520,417;15;7,393;;25,302;27,638;910,662
18/11/2022 04:00;29040,927;15;9,452;;25,349;27,46;910,056
18/11/2022 05:00;43868,832;15;13,109;;26,087;25,812;909,418
18/11/2022 06:00;47111,585;15;15,041;;25,894;23,079;909,026
18/11/2022 07:00;46819,51;15;15,367;;25,618;23,182;908,602
18/11/2022 08:00;46382,158;14,667;14,485;;26,378;21,921;908,232
18/11/2022 09:00;45756,44;14;15,313;;27,211;23,65;908,296
18/11/2022 10:00;44043,576;13,833;14,415;;28,404;23,543;908,922
18/11/2022 11:00;43696,736;13,667;12,626;;29,538;24,766;909,636
18/11/2022 12:00;43998,544;14,333;10,997;;30,727;23,108;909,858
18/11/2022 13:00;38338,48;14,667;9,581;;31,576;22,028;910,056
18/11/2022 14:00;20412,967;14;7,055;;32,396;22,721;910,013
18/11/2022 15:00;8120,763;14;5,629;;33,179;28,874;909,866
18/11/2022 16:00;3871,071;12;5,066;;33,543;22,457;909,558
18/11/2022 17:00;1199,623;14,167;3,733;;32,984;22,528;909,314
18/11/2022 18:00;12668,268;6,833;13,652;;24,261;22,436;909,033
18/11/2022 19:00;33644,954;14;8,343;;21,526;22,284;908,689
18/11/2022 20:00;14984,077;14;6,46;;19,502;22,312;908,271
18/11/2022 21:00;3288,288;14,833;4,311;;17,206;49,239;908,602
18/11/2022 22:00;390,319;15;2,951;;16,843;59,263;909,078
18/11/2022 23:00;34,621;15;3,515;;16,756;67,382;909,215
19/11/2022 00:00;9218,72;14;5,988;;15,615;80,948;909,425
19/11/2022 01:00;5344,624;14;5,414;;14,946;81,418;909,651
19/11/2022 02:00;18134,712;14;8,315;;15,141;81,384;909,419
19/11/2022 03:00;40827,238;14;11,067;;15,356;81,935;909,148
19/11/2022 04:00;43281,179;11,333;11,052;;16,117;75,271;909,041
19/11/2022 05:00;6823,753;11,167;6,8;;16,628;65,888;908,807
19/11/2022 06:00;43067,865;14;14,63;;16,169;56,249;907,881
19/11/2022 07:00;43166,951;14;12,41;;16,202;64,009;908,411
19/11/2022 08:00;44252,271;14;15,072;;18,17;74,593;910,879
19/11/2022 09:00;43595,124;14;11,707;;20,157;74,243;909,037
19/11/2022 10:00;41853,201;14;11,926;;22,637;55,443;908,388
19/11/2022 11:00;43575,695;13,667;12,73;;24,366;67,534;908,59
19/11/2022 12:00;43608,817;13,667;13,85;;25,108;65,099;909,173
19/11/2022 13:00;43349,763;13,833;13,559;;26,031;55,695;909,014
19/11/2022 14:00;43438,144;13,833;14,562;;26,987;48,309;908,917
19/11/2022 15:00;43627,38;14;13,285;;26,576;47,721;908,089
19/11/2022 16:00;44117,453;14;13,077;;26,405;50,412;907,692
19/11/2022 17:00;43937,716;14;13,215;;25,91;43,946;907,173
19/11/2022 18:00;42554,36;12,167;18,471;;21,95;42,014;905,922
19/11/2022 19:00;18807,835;2;22,11;;21,872;44,419;904,922
19/11/2022 20:00;17962,468;5,167;22,042;;20,012;43,807;904,927
19/11/2022 21:00;31264,932;10,5;19,507;;19,778;61,621;905,511
19/11/2022 22:00;34903,968;11;17,866;;20,252;55,539;903,54
19/11/2022 23:00;34909,511;11;18,292;;20,631;67,497;904,213
20/11/2022 00:00;34907,887;11;16,353;;18,786;66,664;904,684
20/11/2022 01:00;19458,5;11,333;7,115;;19,636;63,028;905,244
20/11/2022 02:00;9209,898;6,667;8,689;;20,898;55,861;905,338
20/11/2022 03:00;5789,387;11;5,724;;18,401;71,734;904,47
20/11/2022 04:00;5374,943;10,333;6,221;;16,664;67,268;904,306
20/11/2022 05:00;2813,699;11,833;4,445;;15,958;51,75;904,444
20/11/2022 06:00;6039,146;12,333;6,217;;15,175;77,296;906,015
20/11/2022 07:00;10704,195;11;6,673;;14,26;81,185;907,115
20/11/2022 08:00;14400,116;10,833;8,029;;13,811;81,634;907,866
20/11/2022 09:00;28996,529;13,667;8,3;;13,314;81,648;908,853
20/11/2022 10:00;31486,266;14;8,379;;12,855;81,699;909,756
20/11/2022 11:00;31664,417;14;8,9;;12,111;79,738;910,927
20/11/2022 12:00;31773,659;14;8,435;;11,086;71,864;911,469
20/11/2022 13:00;20090,097;14;6,893;;10,785;80,114;911,451
20/11/2022 14:00;9684,703;14;6,041;;12,544;81,868;911,916
20/11/2022 15:00;16743,616;14;7,493;;15,301;81,852;911,875
20/11/2022 16:00;23429,26;13,667;8,148;;15,69;81,867;911,957
20/11/2022 17:00;31762,613;14;8,665;;15,018;81,784;912,309
20/11/2022 18:00;31806,083;14;8,347;;14,312;79,223;912,21
20/11/2022 19:00;23724,255;14;7,547;;14,018;72,243;912,096
20/11/2022 20:00;21947,043;14;7,523;;13,506;80,193;912,329
20/11/2022 21:00;21466,272;13,667;7,437;;12,832;81,7;912,657
20/11/2022 22:00;7955,58;13,333;5,522;;12,187;81,7;913,385
20/11/2022 23:00;7523,067;13,167;5,963;;11,751;81,716;914,086
21/11/2022 00:00;14717,248;13;6,774;;12,074;81,634;914,796
21/11/2022 01:00;10090,003;13;5,745;;11,709;79,841;915,507
21/11/2022 02:00;4376,319;13,667;5,063;;11,466;81,582;915,266
21/11/2022 03:00;9973,111;13;6,763;;11,209;81,572;915,963
21/11/2022 04:00;13863,686;13;6,453;;10,332;73,008;915,866
21/11/2022 05:00;8414,522;13,5;5,588;;9,588;65,324;915,577
21/11/2022 06:00;3338,861;13,5;4,614;;9,561;62,641;914,914
21/11/2022 07:00;1218,664;14,833;4,107;;10,467;54,707;914,827
21/11/2022 08:00;2182,257;14,667;4,531;;11,689;43,684;914,973
21/11/2022 09:00;2930,263;14,5;4,596;;12,711;56,424;915,835
21/11/2022 10:00;1455,665;14,667;4,401;;14,094;57,384;917,076
21/11/2022 11:00;10764,197;13,833;6,628;;14,977;71,882;918,019
21/11/2022 12:00;12020,614;14;6,298;;15,655;64,544;918,396
21/11/2022 13:00;9994,036;14;6,053;;16,413;61,814;918,578
21/11/2022 14:00;9434,578;14;6,043;;17,045;48,989;918,207
21/11/2022 15:00;8716,65;13,5;5,849;;17,568;43,592;917,625
21/11/2022 16:00;4747,634;13,833;5,239;;18,152;42,35;916,923
21/11/2022 17:00;6250,739;14;5,581;;18,25;42,443;916,407
21/11/2022 18:00;7015,586;14,167;5,397;;17,848;41,335;915,955
21/11/2022 19:00;4327,43;14,333;5,009;;17,198;41,661;915,473
21/11/2022 20:00;6809,675;14,5;5,777;;15,264;40,85;915,025
21/11/2022 21:00;18479,327;14;7,471;;14,099;39,471;914,807
21/11/2022 22:00;20820,691;14;7,232;;13,205;41,629;914,798
21/11/2022 23:00;16432,421;14;6,73;;12,82;49,247;914,492
22/11/2022 00:00;12406,784;14;6,24;;12,563;50,903;914,669
22/11/2022 01:00;12450,859;14,333;6,217;;12,276;55,907;915,059
22/11/2022 02:00;7532,634;14;5,359;;12,017;55,267;915,152
22/11/2022 03:00;4248,372;14,333;4,248;;12,047;56,737;915,02
22/11/2022 04:00;43,162;14,833;2,893;;13,371;56,353;914,711
22/11/2022 05:00;0;15;1,313;;13,648;56,125;913,955
22/11/2022 06:00;0;15;1,619;;13,919;54,613;913,451
22/11/2022 07:00;210,149;15;3,781;;15,38;44,511;912,858
22/11/2022 08:00;2695,645;14,333;4,862;;15,703;38,98;912,914
22/11/2022 09:00;3358,2;14,5;4,726;;17,73;37,182;913,128
22/11/2022 10:00;1624,513;14,167;4,59;;19,717;34,293;914,418
22/11/2022 11:00;5847,223;13,5;5,48;;20,604;35,885;914,852
22/11/2022 12:00;580,579;15;3,387;;22,771;41,198;915,554
22/11/2022 13:00;68,272;14,5;3,303;;24,051;33,047;915,767
22/11/2022 14:00;273,209;13,833;3,583;;24,728;34,431;915,358
