Date;Active_Power_ 1H_kW;Ambient_Temperature_ 1H_m_s;Wind_Speed_1H_m_s;Exported_Energy_1H_kWh;Imported_Energy_1H_kWh;Reactive_Q1_1H_kVArh;Reactive_Q2_1H_kVArh;Reactive_Q3_1H_kVArh;Reactive_Q4_1H_kVArh
22/02/2023 17:00;21402,909;17,749;16,687;20822;0;0;8464;0;0
22/02/2023 18:00;21503,983;18,637;15,964;21153;0;0;8696;0;0
22/02/2023 19:00;21486,543;20,372;15,917;21157;0;0;6742;0;0
22/02/2023 20:00;20745,775;22,258;12,903;20669;0;0;6218;0;0
22/02/2023 21:00;18880,991;19,008;12,089;20752;0;0;6393;0;0
22/02/2023 22:00;13565,638;22,147;8,978;17099;0;0;6991;0;0
22/02/2023 23:00;5997,404;22,376;6,11;5992;0;0;6692;0;0
23/02/2023 00:00;1453,047;22,734;3,026;2277;18;535;3988;0;0
23/02/2023 01:00;-165,323;23,092;1,444;0;193;1038;0;0;0
23/02/2023 02:00;416,954;20,303;2,652;95;179;1653;395;0;0
23/02/2023 03:00;8792,462;18,511;7,509;4339;0;0;5349;0;0
23/02/2023 04:00;21525,137;18,033;15,161;21183;0;0;8707;0;0
23/02/2023 05:00;21489,985;17,892;14,49;21155;0;0;8724;0;0
23/02/2023 06:00;16807,084;19,955;10,117;19638;0;0;6905;0;0
23/02/2023 07:00;2088,363;20,565;4,651;3297;0;0;5887;0;0
23/02/2023 08:00;2885,158;21,029;5,25;2643;0;0;3108;0;0
23/02/2023 09:00;3287,033;21,101;5,439;3231;0;0;2796;0;0
23/02/2023 10:00;1881,325;22,144;4,646;1890;0;0;882;5;0
23/02/2023 11:00;1912,993;23,053;4,716;2028;0;0;1956;0;0
23/02/2023 12:00;2693,231;23,749;5,176;2424;0;0;2342;0;0
23/02/2023 13:00;3837,624;24,4;5,699;3469;0;0;937;7;0
23/02/2023 14:00;3749,395;24,643;5,698;3792;0;0;2421;0;0
23/02/2023 15:00;3012,753;24,638;5,341;3320;0;0;4463;0;0
23/02/2023 16:00;2347,075;24,756;4,974;2416;0;0;333;372;0
23/02/2023 17:00;2579,833;24,656;5,11;2444;0;0;97;1227;0
23/02/2023 18:00;2121,438;24,16;4,843;2337;0;0;222;375;0
23/02/2023 19:00;1269,432;23,096;4,306;1194;0;0;15;648;0
23/02/2023 20:00;1733,76;22,083;4,488;1489;0;0;227;803;0
23/02/2023 21:00;5203,579;21,291;6,578;4476;0;0;2194;0;0
23/02/2023 22:00;1635,699;21,181;4,543;2444;0;0;3594;0;0
23/02/2023 23:00;694,177;21,205;3,661;978;0;0;2892;0;0
24/02/2023 00:00;290,231;21,213;3,333;241;0;0;1289;3;0
24/02/2023 01:00;-12,026;21,109;2,922;77;27;1242;1654;0;0
24/02/2023 02:00;66,2;21,058;3,098;49;61;1796;2814;0;0
24/02/2023 03:00;39,668;20,788;3,14;45;69;3147;1316;0;0
24/02/2023 04:00;2306,315;20,73;5,047;2120;0;265;5832;0;0
24/02/2023 05:00;13078,289;20,679;8,618;11934;0;0;8677;0;0
24/02/2023 06:00;10501,277;20,774;7,977;11461;0;0;7956;0;0
24/02/2023 07:00;12283,956;20,702;8,427;11288;0;0;7824;0;0
24/02/2023 08:00;7535,816;20,821;7,233;9591;0;0;5453;0;0
24/02/2023 09:00;2146,416;21,935;4,831;2665;0;0;454;1026;0
24/02/2023 10:00;4258,636;22,982;5,958;3485;0;0;956;190;0
24/02/2023 11:00;4769,113;24,069;6,18;4966;0;0;19;1487;0
24/02/2023 12:00;2444,052;19,473;4,244;3252;0;0;0;6321;0
24/02/2023 13:00;36,663;25,11;2,576;209;50;0;0;4623;2737
24/02/2023 14:00;45,42;25,33;2,641;165;183;0;0;1545;4659
24/02/2023 15:00;2449,145;26,447;5,241;2253;0;0;0;3646;0
24/02/2023 16:00;1914,304;26,354;4,714;2071;0;0;51;584;0
24/02/2023 17:00;2896,496;25,986;5,281;2681;0;0;188;208;0
24/02/2023 18:00;4182,47;25,62;5,848;3136;0;0;3024;0;0
24/02/2023 19:00;15364,865;24,726;9,445;12180;0;0;5652;0;0
24/02/2023 20:00;20910,684;24,183;11,616;20702;0;0;5365;0;0
24/02/2023 21:00;14637,879;24,496;9,089;16447;0;0;5732;0;0
24/02/2023 22:00;10560,513;24,744;8,016;10983;0;0;6072;0;0
24/02/2023 23:00;4590,254;24,648;6,109;5327;0;0;5098;0;0
25/02/2023 00:00;5515,008;24,519;6,528;5194;0;0;2525;0;0
25/02/2023 01:00;5787,588;24,329;6,569;5958;0;0;4951;0;0
25/02/2023 02:00;6608,667;24,296;6,892;5025;0;0;5736;0;0
25/02/2023 03:00;17967,975;24,278;10,336;16200;0;0;8432;0;0
25/02/2023 04:00;15697,572;23,086;9,182;16124;0;0;7932;0;0
25/02/2023 05:00;17816,056;20,252;11,197;20403;0;0;5868;0;0
25/02/2023 06:00;20254,721;22,567;14,895;20902;0;0;5263;0;0
25/02/2023 07:00;21230,122;23,693;14,763;20945;0;0;5286;0;0
25/02/2023 08:00;21283,372;23,111;15,936;20919;0;0;5730;0;0
25/02/2023 09:00;19948,623;21,63;15,322;20988;0;0;5270;0;0
25/02/2023 10:00;12254,101;13,331;8,67;20967;0;0;3175;0;0
25/02/2023 11:00;15131,058;17,74;9,648;20811;0;0;2187;0;0
25/02/2023 12:00;16869,192;23,674;10,09;20011;0;0;3023;0;0
25/02/2023 13:00;6667,795;25,251;6,311;9333;0;0;4018;0;0
25/02/2023 14:00;7064,409;28,541;6,766;6003;0;0;2849;0;0
25/02/2023 15:00;6187,549;28,907;6,608;7047;0;0;3699;0;0
25/02/2023 16:00;4141,453;28,64;5,808;3837;0;0;2293;0;0
25/02/2023 17:00;10414,961;27,138;8,051;9345;0;0;3933;0;0
25/02/2023 18:00;8842,001;26,006;7,631;9207;0;0;4721;0;0
25/02/2023 19:00;6742,42;25,388;6,957;6758;0;0;4615;0;0
25/02/2023 20:00;4988,658;23,982;6,308;5371;0;0;3497;0;0
25/02/2023 21:00;5275,782;23,892;6,428;5694;0;0;4692;0;0
25/02/2023 22:00;678,915;23,84;3,745;1452;0;83;5337;0;0
25/02/2023 23:00;195,934;23,764;3,292;165;13;1261;5349;0;0
26/02/2023 00:00;303,831;23,582;3,346;221;6;666;4903;0;0
26/02/2023 01:00;861,533;23,257;3,973;664;0;0;6851;0;0
26/02/2023 02:00;313,903;23,035;3,493;432;20;1137;5412;0;0
26/02/2023 03:00;194,52;22,877;3,144;273;15;437;6757;0;0
26/02/2023 04:00;9912,372;20,743;7,451;6873;100;2089;5150;0;0
26/02/2023 05:00;13446,015;18,764;8,774;13731;0;0;8907;0;0
26/02/2023 06:00;7102,505;17,327;7,097;7866;0;0;8265;0;0
26/02/2023 07:00;3794,069;16,234;5,814;4542;0;0;8049;0;0
26/02/2023 08:00;4088,984;15,798;6,259;4131;0;0;8023;0;0
26/02/2023 09:00;880,213;16,955;3,97;1433;0;3;6581;0;0
26/02/2023 10:00;700,499;18,741;3,796;496;0;26;2994;0;0
26/02/2023 11:00;1200,231;19,815;4,292;1049;0;0;3264;0;0
26/02/2023 12:00;2815,065;20,995;5,282;2437;0;0;5031;0;0
26/02/2023 13:00;2135,3;22,167;4,884;2360;0;0;3924;0;0
26/02/2023 14:00;1814,518;22,842;4,642;1837;0;0;4176;0;0
26/02/2023 15:00;2055,543;23,238;4,863;1938;0;0;3768;0;0
26/02/2023 16:00;2726,134;23,372;5,269;2421;0;0;3660;0;0
26/02/2023 17:00;3600,631;22,973;5,677;3126;0;0;4648;0;0
26/02/2023 18:00;5631,843;22,45;6,556;5066;0;0;5817;0;0
26/02/2023 19:00;7393,855;21,381;7,043;7134;0;0;7829;0;0
26/02/2023 20:00;8915,598;21,024;7,14;8278;0;0;7224;0;0
26/02/2023 21:00;11883,33;20,845;7,961;11229;0;0;7105;0;0
26/02/2023 22:00;9297,347;20,457;7,321;10511;0;0;7188;0;0
26/02/2023 23:00;7517,119;19,964;6,978;6685;0;0;7457;0;0
27/02/2023 00:00;14005,786;20,031;8,799;12609;0;0;7513;0;0
27/02/2023 01:00;14614,339;18,873;8,682;15261;0;0;8976;0;0
27/02/2023 02:00;15428,718;20,12;9,234;15102;0;0;9108;0;0
27/02/2023 03:00;17443,354;20,28;9,708;17034;0;0;9225;0;0
27/02/2023 04:00;14740,389;19,864;9,077;15056;0;0;9089;0;0
27/02/2023 05:00;13567,454;19,518;8,992;13555;0;0;8454;0;0
27/02/2023 06:00;5160,164;20,564;6,336;7400;0;0;4839;0;0
27/02/2023 07:00;2221,81;21,69;4,933;2452;0;0;3079;0;0
27/02/2023 08:00;3066,017;23,02;5,397;2496;0;0;1811;0;0
27/02/2023 09:00;4418,341;23,73;5,925;4679;0;0;48;993;0
27/02/2023 10:00;9823,076;25,263;7,607;6982;0;0;0;1817;0
27/02/2023 11:00;17449,804;24,797;9,674;17309;0;0;1344;1053;0
27/02/2023 12:00;18958,606;27,959;10,324;19291;0;0;1768;0;0
27/02/2023 13:00;7588,738;15,667;4,827;15531;0;0;801;55;0
27/02/2023 14:00;2813,675;9,364;2,405;8994;0;0;320;429;0
27/02/2023 15:00;0;0;0;6303;0;0;0;1647;0
27/02/2023 16:00;0;0;0;7835;0;0;0;2100;0
27/02/2023 17:00;0;0;0;9975;0;0;0;2420;0
27/02/2023 18:00;6920,698;11,815;4,023;13273;0;0;162;492;0
27/02/2023 19:00;18249,588;28,098;10,331;17322;0;0;1393;0;0
27/02/2023 20:00;20741,014;27,071;12,622;20421;0;0;1826;0;0
27/02/2023 21:00;20742,062;26,233;12,203;20406;0;0;1806;0;0
27/02/2023 22:00;20212,342;26,066;11,836;19899;0;0;4308;0;0
27/02/2023 23:00;15183,498;27,355;9,74;17207;0;0;4806;0;0
28/02/2023 00:00;17176,592;28,041;9,937;14934;0;0;4569;0;0
28/02/2023 01:00;20097,466;27,546;11,054;19980;0;0;7287;0;0
28/02/2023 02:00;20153,03;27,128;12,088;19474;0;0;8160;0;0
28/02/2023 03:00;20781,507;25,589;14,886;20354;0;0;6606;0;0
28/02/2023 04:00;20095,968;23,829;16,087;20719;0;0;5838;0;0
28/02/2023 05:00;21150,785;24,323;17,569;20819;0;0;5440;0;0
28/02/2023 06:00;21189,487;24,089;16,992;20854;0;0;5192;0;0
28/02/2023 07:00;21218,474;24,054;17,745;20898;0;0;5352;0;0
28/02/2023 08:00;21211,249;24,081;17,025;20880;0;0;4506;0;0
28/02/2023 09:00;18734,356;22,921;11,448;20751;0;0;1924;0;0
28/02/2023 10:00;13164,477;20,506;8,282;17334;0;0;135;1092;0
28/02/2023 11:00;13031,057;26,531;8,534;13665;0;0;0;7077;0
28/02/2023 12:00;14547,471;27,844;8,979;13785;0;0;0;7110;0
28/02/2023 13:00;10310,655;28,773;7,826;12198;0;0;0;6502;0
28/02/2023 14:00;1569,338;23,579;3,616;2732;42;0;0;8043;1658
28/02/2023 15:00;0;0;0;292;39;0;0;8177;2962
28/02/2023 16:00;0;0;0;1118;12;0;0;10051;1148
28/02/2023 17:00;0;0;0;3247;0;0;0;9225;0
28/02/2023 18:00;2239,209;3,391;1,259;9819;0;0;0;4476;0
28/02/2023 19:00;18974,077;25,489;10,743;19143;0;0;9;845;0
28/02/2023 20:00;21077,85;25,454;12,826;20724;0;0;743;0;0
28/02/2023 21:00;21212,965;24,16;13,437;20883;0;0;1480;0;0
28/02/2023 22:00;20641,197;23,872;12,782;20780;0;0;3012;0;0
28/02/2023 23:00;9676,444;24,719;7,828;12996;0;0;2730;0;0
01/03/2023 00:00;9345,763;27,127;7,768;6454;0;0;1256;4;0
01/03/2023 01:00;16377,206;26,771;9,615;16062;0;0;384;204;0
01/03/2023 02:00;10421,721;26,399;7,726;11103;0;0;1621;0;0
01/03/2023 03:00;7659,234;25,354;6,889;9059;0;0;1308;0;0
01/03/2023 04:00;6856,704;24,956;6,739;6384;0;0;1280;0;0
01/03/2023 05:00;14164,836;22,839;8,691;13200;0;0;2686;0;0
01/03/2023 06:00;17801,058;20,103;12,321;19537;0;0;1560;0;0
01/03/2023 07:00;18364,951;18,012;15,121;21120;0;0;822;0;0
01/03/2023 08:00;9134,463;18,471;7,35;13740;0;0;504;287;0
01/03/2023 09:00;10247,603;20,614;7,564;7239;0;0;96;1323;0
01/03/2023 10:00;21447,227;19,336;14,281;20883;0;0;998;0;0
01/03/2023 11:00;21582,586;20,143;18,495;21272;0;0;7;996;0
01/03/2023 12:00;21552,581;20,271;19,29;21237;0;0;0;1762;0
01/03/2023 13:00;15388,286;23,535;11,259;19414;0;0;0;2280;0
01/03/2023 14:00;2190,097;27,02;3,713;1169;212;0;0;4115;5266
01/03/2023 15:00;3004,593;25,408;5,169;4215;0;0;0;9090;0
01/03/2023 16:00;1786,005;17,814;3,72;1980;0;0;0;8746;0
01/03/2023 17:00;0;0;0;0;0;0;0;0;0
01/03/2023 18:00;0;0;0;0;0;0;0;0;0
01/03/2023 19:00;0;0;0;0;0;0;0;0;0
01/03/2023 20:00;417,117;10,988;1,883;118;12;339;2625;0;59
01/03/2023 21:00;3585,547;15,96;4,303;2463;0;0;6623;0;0
01/03/2023 22:00;7542,147;15,972;5,392;8045;0;0;7077;0;0
01/03/2023 23:00;1709,535;16,201;3,332;2217;0;0;6601;0;0
02/03/2023 00:00;1007,745;16,707;2,97;723;0;0;6572;0;0
02/03/2023 01:00;1385,953;17,012;3,303;1528;0;0;6574;0;0
02/03/2023 02:00;250,747;16,975;2,419;321;1;552;6014;0;0
02/03/2023 03:00;-168,014;16,984;1,69;5;191;6175;399;0;0
02/03/2023 04:00;-204,037;14,672;1,189;0;282;6717;0;0;0
02/03/2023 05:00;1629,538;16,07;3,15;1146;85;2759;4414;0;0
02/03/2023 06:00;3117,514;16,005;3,936;2535;0;0;6624;0;0
02/03/2023 07:00;6272,574;15,806;5,031;5574;0;0;6767;0;0
02/03/2023 08:00;7071,93;16,31;5,733;7017;0;0;6322;0;0
02/03/2023 09:00;7545,839;24,029;7,682;7320;0;0;7103;0;0
02/03/2023 10:00;4452,517;25,046;6,441;4978;0;0;8856;0;0
02/03/2023 11:00;1184,289;26,512;4,289;2025;0;0;5200;0;0
02/03/2023 12:00;890,925;27,434;4,063;765;3;42;111;1104;0
02/03/2023 13:00;415,693;27,917;3,578;521;3;286;3957;107;0
02/03/2023 14:00;285,579;28,79;3,373;256;29;936;1895;0;0
02/03/2023 15:00;-35,795;29,54;2,772;96;91;773;528;0;0
02/03/2023 16:00;112,909;29,923;2,837;42;95;843;324;0;0
02/03/2023 17:00;769,761;29,415;3,827;548;10;246;1950;4;0
02/03/2023 18:00;1322,339;28,456;4,418;1321;0;0;6339;0;0
02/03/2023 19:00;6848,073;27,463;6,963;4352;0;0;8100;0;0
02/03/2023 20:00;14368,057;26,898;8,985;13269;0;0;9733;0;0
02/03/2023 21:00;15580,687;26,479;9,307;14697;0;0;9840;0;0
02/03/2023 22:00;17140,098;25,824;10,148;16458;0;0;9134;0;0
02/03/2023 23:00;20984,098;26,918;13,607;20625;0;0;7435;0;0
03/03/2023 00:00;20909;27,555;13,466;20596;0;0;8063;0;0
03/03/2023 01:00;20405,934;26,574;12,33;20279;0;0;8262;0;0
03/03/2023 02:00;19955,167;25,788;10,999;19414;0;0;8791;0;0
03/03/2023 03:00;21220,551;24,01;14,974;20853;0;0;5874;0;0
03/03/2023 04:00;21296,621;23,221;15,012;20970;0;0;5078;0;0
03/03/2023 05:00;21326,296;22,972;14,988;20994;0;0;4806;0;0
03/03/2023 06:00;21386,276;22,223;16,244;21051;0;0;4564;0;0
03/03/2023 07:00;21449,225;21,724;17,281;21113;0;0;5702;0;0
03/03/2023 08:00;21485,219;21,296;16,429;21145;0;0;6304;0;0
03/03/2023 09:00;21342,221;22,432;13,164;21095;0;0;4835;0;0
03/03/2023 10:00;20183,423;24,204;11,096;20211;0;0;6325;0;0
03/03/2023 11:00;19478,823;26,021;10,588;19147;0;0;7413;0;0
03/03/2023 12:00;15373,254;23,712;8,504;18305;0;0;5709;0;0
03/03/2023 13:00;13374,162;28,174;8,661;14259;0;0;5531;0;0
03/03/2023 14:00;7354,779;29,105;7,034;8499;0;0;5856;0;0
03/03/2023 15:00;4656,511;29,688;6,145;4962;0;0;5956;0;0
03/03/2023 16:00;1421,081;30,102;4,249;2337;0;0;4364;0;0
03/03/2023 17:00;75,583;30,851;2,682;130;59;9;241;536;562
03/03/2023 18:00;1570,398;30,255;4,228;779;75;0;0;3961;2069
03/03/2023 19:00;15407,431;27,947;9,516;11730;0;0;1863;1662;0
03/03/2023 20:00;20639,49;26,107;11,256;20092;0;0;4506;0;0
03/03/2023 21:00;17252,085;25,025;9,785;17574;0;0;4424;0;0
03/03/2023 22:00;13529,31;24,153;8,918;15828;0;0;2955;0;0
03/03/2023 23:00;4617,758;26,445;6,303;5166;0;0;1950;0;0
04/03/2023 00:00;1665,636;27,202;4,664;2334;0;0;2475;0;0
04/03/2023 01:00;9575,18;26,814;7,578;4926;0;0;4851;0;0
04/03/2023 02:00;21081,866;25,743;13,163;20754;0;0;6742;0;0
04/03/2023 03:00;18038,956;25,729;10,552;19692;0;0;7991;0;0
04/03/2023 04:00;6609,278;24,402;6,523;8087;0;0;8934;0;0
04/03/2023 05:00;4032,368;22,984;5,636;3910;0;0;8464;0;0
04/03/2023 06:00;1799,582;21,553;4,605;2831;0;39;8364;0;0
04/03/2023 07:00;513,845;21,698;3,764;502;0;181;6315;0;0
